Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.74,21,2541,185,10,0.999
Completed,0.74,106,4030,188,10,0.001
Completed,0.73,55,4156,241,1,0.077
Completed,0.74,16,2204,133,5,0.999
Completed,0.73,61,4215,224,5,0.432
Completed,0.73,12,122,187,1,0.001
Completed,0.73,12,2533,341,1,0.999
Completed,0.74,61,5000,209,1,0.077
Completed,0.73,23,3222,475,5,0.999
Completed,0.73,46,3259,374,6,0.209
Completed,0.73,22,2712,307,2,0.386
Completed,0.71,48,3367,1695,10,0.502
Completed,0.73,27,2548,161,1,0.001
Completed,0.73,28,483,124,10,0.734
Completed,0.73,30,4885,1836,1,0.139
Completed,0.71,17,1583,1804,1,0.552
Completed,0.71,9,4068,1934,1,0.999
Completed,0.7,43,1507,2183,1,0.317
Completed,0.7,86,883,1266,1,0.121
Completed,0.72,75,1,4845,10,0.999
Completed,0.69,55,1570,2481,1,0.39
Completed,0.71,57,3275,1827,10,0.262
Completed,0.73,8,3122,1062,1,0.999
Completed,0.72,27,1442,1613,10,0.648
Completed,0.72,8,3192,1578,10,0.585
Completed,0.7,14,3189,1509,1,0.999
Completed,0.69,15,5000,1932,10,0.4
Completed,0.67,84,209,589,10,0.001
Completed,0.7,58,1088,4720,10,0.999
Completed,0.7,44,3809,2232,10,0.667
Completed,0.71,14,2807,604,1,0.999
Completed,0.72,35,1392,1104,10,0.999
Completed,0.72,51,2993,832,10,0.5
Completed,0.73,16,2902,719,1,0.391
Completed,0.73,16,1666,1016,1,0.999
Completed,0.7,7,4293,2479,1,0.897
Completed,0.72,10,1634,1376,1,0.999
Completed,0.68,14,1794,3066,1,0.999
Completed,0.72,26,3534,1249,10,0.999
Completed,0.74,20,3609,1146,10,0.999
Completed,0.71,9,1548,1586,1,0.999
Completed,0.69,28,3399,1783,10,0.999
Completed,0.71,8,1557,1967,1,0.999
Completed,0.7,7,1355,1906,10,0.837
Completed,0.68,433,1401,2642,10,0.001
Completed,0.72,70,1206,2031,3,0.613
Completed,0.7,15,452,654,1,0.999
Completed,0.7,8,3351,1615,8,0.999
Completed,0.72,20,2997,1053,1,0.599
Completed,0.7,7,1768,2448,1,0.999
Completed,0.71,19,1301,1347,10,0.621
Completed,0.67,14,2132,777,1,0.691
Completed,0.73,34,1540,835,1,0.489
Completed,0.7,31,1616,1468,8,0.999
Completed,0.69,8,4153,3211,9,0.86
Completed,0.71,107,3658,1046,10,0.214
Completed,0.69,377,3810,1796,1,0.001
Completed,0.7,8,3277,1582,1,0.557
Completed,0.7,105,5000,4764,9,0.999
Completed,0.7,19,1783,1848,7,0.59
Completed,0.72,127,5000,3594,10,0.999
Completed,0.69,9,3260,2325,1,0.534
Completed,0.73,32,3319,1137,9,0.721
Completed,0.71,98,1573,1053,1,0.001
Completed,0.72,122,5000,640,10,0.001
Completed,0.69,290,598,3590,10,0.001
Completed,0.71,19,3296,1839,6,0.585
Completed,0.69,448,900,2183,10,0.001
Completed,0.72,14,3423,1136,3,0.999
Completed,0.67,61,5000,3964,1,0.999
Completed,0.68,39,2056,2345,7,0.501
Completed,0.7,307,2781,2340,1,0.001
Completed,0.65,67,4218,2907,1,0.422
Completed,0.67,10,2186,747,10,0.999
Completed,0.68,29,1600,2556,1,0.807
Completed,0.73,24,5000,672,1,0.999
Completed,0.73,42,4817,837,1,0.418
Completed,0.73,24,4478,1282,1,0.79
Completed,0.71,26,1428,1872,9,0.999
Completed,0.7,31,1318,1454,10,0.137
Completed,0.72,38,3857,770,10,0.646
Completed,0.67,25,3231,1490,10,0.431
Completed,0.71,81,2734,733,1,0.001
Completed,0.72,19,1553,1637,10,0.999
Completed,0.7,58,1371,2066,10,0.999
Completed,0.72,18,3075,721,10,0.605
Completed,0.69,61,5000,4202,1,0.631
Completed,0.71,5,5000,4633,1,0.999
Completed,0.69,3,1,4710,1,0.999
Completed,0.73,156,1867,69,1,0.013
Completed,0.69,63,3808,2685,6,0.731
Completed,0.67,12,2731,2284,4,0.482
Completed,0.69,27,125,905,3,0.655
Completed,0.7,188,3028,3209,9,0.118
Completed,0.71,19,4107,1755,1,0.868
Completed,0.7,87,2293,1979,10,0.255
Completed,0.71,38,4536,4676,5,0.971
Completed,0.74,25,3145,367,7,0.221
Completed,0.72,36,1057,596,9,0.462
Completed,0.7,70,3349,2900,4,0.81
Completed,0.72,14,2359,466,4,0.946
Completed,0.71,18,3377,1880,1,0.546
Completed,0.7,116,967,4577,6,0.196
Completed,0.71,24,1172,2129,5,0.769
Completed,0.71,128,3254,4511,10,0.488
Completed,0.73,30,4681,536,2,0.737
Completed,0.72,53,1423,780,8,0.141
Completed,0.71,109,4174,3397,4,0.602
Completed,0.72,9,3058,1572,6,0.353
Completed,0.72,34,39,4268,1,0.888
Completed,0.73,12,337,212,6,0.526
Completed,0.64,55,1423,4842,7,0.752
Completed,0.75,41,3253,1071,7,0.625
Completed,0.71,27,970,1142,9,0.817
Completed,0.72,24,4488,1522,6,0.658
Completed,0.71,38,1302,2216,5,0.218
Completed,0.74,43,2949,137,3,0.307
Completed,0.73,41,4044,856,5,0.918
Completed,0.71,233,3676,1891,8,0.055
Completed,0.68,80,651,4588,4,0.705
Completed,0.73,5,3676,3456,6,0.931
Completed,0.72,26,4787,1513,3,0.184
Completed,0.72,113,2041,3897,9,0.59
Completed,0.7,35,1611,2227,7,0.694
Completed,0.73,32,2621,126,9,0.781
Completed,0.71,55,2948,4195,4,0.677
Completed,0.73,56,4372,847,7,0.427
Completed,0.72,57,4105,2694,4,0.24
Completed,0.7,74,444,916,6,0.133
Completed,0.67,4,2731,3220,1,0.595
Completed,0.72,44,3808,1744,9,0.344
Completed,0.7,46,1867,4127,3,0.881
Completed,0.71,18,1984,1988,2,0.778
Completed,0.72,116,4862,4684,7,0.494
Completed,0.73,33,3474,359,5,0.746
Completed,0.71,22,3560,4500,2,0.978
Completed,0.72,68,4990,547,10,0.23
Completed,0.7,33,1917,2851,5,0.512
Completed,0.73,29,1722,771,2,0.646
Completed,0.7,6,2740,1580,4,0.859
Completed,0.7,240,335,4277,9,0.399
Completed,0.71,14,38,201,4,0.004
Completed,0.71,7,4174,2458,1,0.473
Completed,0.72,66,3947,2006,7,0.199
Completed,0.74,14,3617,893,1,0.828
Completed,0.68,56,709,3276,6,0.43
Completed,0.71,14,758,605,1,0.937
Completed,0.7,70,3665,2908,6,0.289
Completed,0.72,38,4739,2060,3,0.537
Completed,0.71,139,1680,1679,7,0.09
Completed,0.71,140,3918,4375,3,0.683
Completed,0.72,41,236,2359,10,0.703
Completed,0.7,251,2841,4743,5,0.041
Completed,0.73,46,4226,300,8,0.79
Completed,0.68,78,1352,2605,2,0.451
Completed,0.71,30,1182,1425,4,0.385
Completed,0.74,111,4535,1239,2,0.109
Completed,0.69,92,2291,3544,7,0.633
Completed,0.73,117,1549,77,8,0.518
Completed,0.7,31,3532,1860,7,0.404
Completed,0.65,46,815,4165,2,0.869
Completed,0.73,22,904,646,5,0.605
Completed,0.72,39,4891,1692,3,0.887
Completed,0.72,54,1817,2072,9,0.484
Completed,0.69,140,3758,4378,3,0.772
Completed,0.71,41,2683,577,7,0.023
Completed,0.65,80,3000,4008,2,0.379
Completed,0.73,54,4076,952,9,0.627
Completed,0.73,11,2340,240,2,0.25
Completed,0.74,997,4392,11,4,0.442
Completed,0.7,60,2456,2706,8,0.784
Completed,0.73,20,1402,1173,8,0.93
Completed,0.71,26,2889,1477,10,0.593
Completed,0.74,22,592,337,9,0.295
Completed,0.67,31,2563,3032,5,0.947
Completed,0.71,46,3413,1046,4,0.303
Completed,0.67,165,1012,3741,9,0.954
Completed,0.7,52,170,4117,5,0.455
Completed,0.73,67,477,48,10,0.068
Completed,0.73,15,3989,2305,8,0.409
Completed,0.7,16,1589,5000,2,0.817
Completed,0.7,33,3731,1229,1,0.556
Completed,0.69,55,686,2172,4,0.567
Completed,0.73,26,4830,483,2,0.908
Completed,0.73,33,1566,707,10,0.468
Completed,0.7,8,4010,3404,5,0.805
Completed,0.68,37,491,4252,2,0.717
Completed,0.74,10,192,176,7,0.823
Completed,0.71,55,2905,2560,3,0.418
Completed,0.69,8,4327,2473,10,0.669
Completed,0.68,69,1268,4778,5,0.074
Completed,0.68,41,2401,1292,1,0.204
Completed,0.72,118,4523,3908,7,0.554
Completed,0.73,11,4928,1364,2,0.723
Completed,0.71,291,1898,4059,7,0.004
Completed,0.71,120,1781,2369,8,0.151
Completed,0.7,70,3873,4753,4,0.623
Completed,0.73,20,2802,290,6,0.375
Completed,0.71,160,3120,4346,1,0.229
Completed,0.72,24,4190,702,9,0.979
Completed,0.69,62,4620,2918,7,0.86
Completed,0.71,46,3237,2051,5,0.11
Completed,0.65,156,1111,4433,9,0.647
Completed,0.69,59,990,1959,1,0.324
Completed,0.71,107,3434,4655,6,0.918
Completed,0.73,39,4511,388,3,0.17
Completed,0.73,68,1282,926,7,0.703
Completed,0.71,157,4316,3230,3,0.055
Completed,0.7,24,2926,1735,10,0.803
Completed,0.72,30,3289,518,8,0.685
Completed,0.7,85,1040,2822,4,0.089
Completed,0.73,23,1237,445,8,0.88
Completed,0.71,10,4592,1901,10,0.594
Completed,0.71,206,1494,1833,2,0.03
Completed,0.71,64,4084,4216,6,0.744
Completed,0.72,39,2973,827,4,0.496
Completed,0.7,36,421,2206,4,0.634
Completed,0.71,203,2674,4901,9,0.109
Completed,0.74,78,3787,147,1,0.858
Completed,0.72,34,1812,2763,7,0.384
Completed,0.69,5,4919,3476,5,0.989
Completed,0.71,25,3495,1492,7,0.239
Completed,0.71,116,929,3876,3,0.519
Completed,0.7,39,783,984,4,0.752
Completed,0.71,79,3545,3600,10,0.474
Completed,0.71,14,577,1544,3,0.783
Completed,0.69,128,2503,3849,7,0.443
Completed,0.73,40,3929,1106,5,0.692
Completed,0.74,18,2154,80,7,0.182
Completed,0.7,41,4749,2776,1,0.592
Completed,0.71,21,3635,2257,9,0.344
Completed,0.7,40,772,4875,3,0.929
Completed,0.73,82,4721,1081,6,0.041
Completed,0.73,42,1696,230,5,0.582
Completed,0.7,74,3978,2535,10,0.176
Completed,0.71,8,2551,2429,3,0.923
Completed,0.69,37,298,762,2,0.188
Completed,0.73,60,4286,1590,5,0.288
Completed,0.7,50,1368,4286,10,0.938
Completed,0.66,28,2423,2147,6,0.839
Completed,0.7,88,4402,4530,1,0.434
Completed,0.71,62,1957,2552,5,0.849
Completed,0.72,12,1841,1019,1,0.999
Completed,0.67,121,451,3941,9,0.249
Completed,0.69,11,152,490,4,0.355
Completed,0.71,45,4133,2159,1,0.139
Completed,0.67,126,1543,4464,6,0.604
Completed,0.72,394,4563,4220,4,0.024
Completed,0.71,18,3138,735,7,0.771
Completed,0.73,31,1089,804,8,0.544
Completed,0.7,79,3337,3187,4,0.198
Completed,0.72,12,4452,1850,6,0.948
Completed,0.7,52,2472,4156,2,0.294
Completed,0.7,7,1340,1919,5,0.429
Completed,0.7,112,4257,4536,10,0.829
Completed,0.73,25,2829,424,2,0.079
Completed,0.7,16,268,3118,8,0.679
Completed,0.7,36,4463,3331,9,0.713
Completed,0.71,20,3385,1702,1,0.464
Completed,0.69,67,3266,4096,10,0.507
Completed,0.72,68,4650,864,3,0.257
Completed,0.73,38,1434,327,9,0.87
Completed,0.72,30,4142,3022,4,0.403
Completed,0.71,48,3071,2015,7,0.653
Completed,0.7,51,325,1203,6,0.484
Completed,0.7,83,2773,3585,2,0.758
Completed,0.72,86,3844,1448,8,0.01
Completed,0.68,146,1752,3752,4,0.733
Completed,0.7,11,1947,2316,2,0.614
Completed,0.74,516,3594,20,5,0.892
Completed,0.7,56,833,2716,10,0.365
Completed,0.7,59,3446,4790,3,0.628
Completed,0.73,72,4870,170,9,0.378
Completed,0.7,148,3392,4336,5,0.656
Completed,0.73,39,4465,633,7,0.405
Completed,0.73,31,1328,566,4,0.971
Completed,0.71,80,2646,3669,6,0.891
Completed,0.7,30,4030,1373,4,0.143
Completed,0.73,48,3700,261,10,0.76
Completed,0.66,71,626,2644,5,0.482
Completed,0.73,17,643,269,1,0.665
Completed,0.7,76,3702,2651,6,0.077
Completed,0.72,27,4780,2387,4,0.827
Completed,0.72,48,1638,1380,8,0.3
Completed,0.71,63,2648,962,10,0.208
Completed,0.71,75,527,3657,4,0.55
Completed,0.7,143,2955,4407,5,0.314
Completed,0.72,45,4346,548,7,0.563
Completed,0.7,30,2366,636,3,0.061
Completed,0.69,121,4131,4461,5,0.946
Completed,0.72,45,3014,508,8,0.197
Completed,0.7,28,468,1316,7,0.931
Completed,0.66,93,2706,3933,3,0.342
Completed,0.72,53,3823,1032,10,0.59
Completed,0.74,97,1970,162,1,0.034
Completed,0.73,186,830,38,6,0.548
Completed,0.7,46,3577,2732,1,0.21
Completed,0.67,13,4964,2314,8,0.959
Completed,0.71,28,1744,1464,2,0.417
Completed,0.67,175,3832,3770,8,0.825
Completed,0.7,113,2756,1200,4,0.076
Completed,0.67,95,322,3583,10,0.667
Completed,0.71,41,14,2027,5,0.81
Completed,0.74,49,4159,320,3,0.711
Completed,0.7,78,953,1718,10,0.119
Completed,0.72,48,1683,2523,1,0.267
Completed,0.72,79,3603,1254,3,0.107
Completed,0.66,2019,724,3951,7,0.636
Completed,0.71,50,3652,4872,7,0.527
Completed,0.74,144,4762,98,5,0.276
Completed,0.73,20,1653,1103,6,0.85
Completed,0.68,9,2520,1561,9,0.626
Completed,0.71,17,261,416,8,0.488
Completed,0.7,19,2817,3112,4,0.77
Completed,0.7,397,4240,1931,6,0.022
Completed,0.68,13,2469,1843,4,0.602
Completed,0.72,93,4435,4148,10,0.141
Completed,0.72,17,3325,817,2,0.888
Completed,0.72,18,1194,732,4,0.677
Completed,0.73,11,4561,1619,2,0.831
Completed,0.69,63,1526,2157,10,0.296
Completed,0.73,80,4907,1155,1,0.174
Completed,0.68,114,1999,3459,6,0.584
Completed,0.74,72,1804,149,9,0.699
Completed,0.7,184,418,4884,3,0.451
Completed,0.73,31,4101,1821,10,0.436
Completed,0.72,52,1496,4204,5,0.837
Completed,0.66,4,2317,1909,1,0.94
Completed,0.72,23,3180,434,4,0.537
Completed,0.73,19,1053,520,2,0.779
Completed,0.72,30,4405,2130,5,0.742
Completed,0.7,59,1385,1593,6,0.131
Completed,0.72,31,2866,745,9,0.348
Completed,0.73,16,310,3361,4,0.879
Completed,0.68,7,608,2437,9,0.517
Completed,0.71,52,2549,4819,4,0.241
Completed,0.73,56,3971,219,7,0.991
Completed,0.7,83,3422,1967,9,0.228
Completed,0.7,43,1099,2033,6,0.457
Completed,0.66,26,3230,4417,1,0.801
Completed,0.71,63,4618,616,9,0.053
Completed,0.66,51,2208,2921,3,0.705
Completed,0.71,22,1465,685,3,0.571
Completed,0.71,156,4188,3301,7,0.172
Completed,0.71,38,3113,1653,5,0.92
Completed,0.73,13,370,279,5,0.216
Completed,0.68,113,2805,2582,10,0.558
Completed,0.72,25,3881,2377,2,0.307
Completed,0.69,25,1793,4759,8,0.965
Completed,0.72,23,1910,1351,8,0.819
Completed,0.72,49,3547,991,6,0.658
Completed,0.71,64,800,3608,1,0.07
Completed,0.71,14,926,1495,3,0.336
Completed,0.69,47,2590,4244,8,0.872
Completed,0.73,24,4017,720,1,0.122
Completed,0.7,126,1578,3415,6,0.651
Completed,0.73,271,4837,2859,5,0.226
Completed,0.7,41,3723,2183,8,0.975
Completed,0.7,20,674,1213,10,0.9
Completed,0.74,31,4822,1438,7,0.621
Completed,0.7,361,1597,2287,4,0.002
Completed,0.71,177,4002,4983,8,0.724
Completed,0.73,87,2616,50,1,0.476
Completed,0.65,17,162,1722,1,0.646
Completed,0.71,85,2914,4106,6,0.113
Completed,0.72,17,4299,932,3,0.862
Completed,0.7,70,1279,3237,9,0.395
Completed,0.73,15,2411,376,7,0.264
Completed,0.7,35,4494,2993,2,0.977
Completed,0.73,36,3506,572,1,0.292
Completed,0.69,7,812,1944,9,0.715
Completed,0.72,37,4958,409,6,0.806
Completed,0.72,36,1772,789,5,0.32
Completed,0.71,6,3903,3173,10,0.906
Completed,0.67,58,382,4180,8,0.569
Completed,0.74,7,64,104,3,0.956
Completed,0.67,114,4631,3834,1,0.671
Completed,0.73,61,3206,1130,9,0.421
Completed,0.63,83,1119,3513,4,0.821
Completed,0.72,59,4521,1308,10,0.363
Completed,0.63,91,2384,3926,5,0.894
Completed,0.7,5,1251,2471,1,0.764
Completed,0.71,66,4325,4775,6,0.478
Completed,0.73,30,2898,194,3,0.727
Completed,0.69,29,508,1627,4,0.401
Completed,0.71,48,287,2341,6,0.28
Completed,0.7,48,1399,2702,4,0.53
Completed,0.71,26,3316,1472,5,0.847
Completed,0.66,166,1029,3776,10,0.38
Completed,0.72,26,1228,1405,1,0.586
Completed,0.7,86,3198,4022,6,0.188
Completed,0.72,17,4581,947,4,0.935
Completed,0.71,128,2343,3643,8,0.338
Completed,0.73,39,1523,254,7,0.441
Completed,0.7,249,3002,2411,10,0.038
Completed,0.61,76,95,4715,4,0.69
Completed,0.7,19,394,661,9,0.835
Completed,0.7,136,2686,3356,5,0.423
Completed,0.7,40,3756,1687,7,0.673
Completed,0.71,162,4889,4392,9,0.542
Completed,0.69,279,4532,2679,9,0.447
Completed,0.7,58,3150,2281,2,0.695
Completed,0.7,96,3346,4728,10,0.271
Completed,0.72,117,4424,305,2,0.521
Completed,0.71,89,1350,999,8,0.103
Completed,0.7,83,4228,3615,4,0.64
Completed,0.69,38,2838,1339,6,0.39
Completed,0.72,25,565,590,6,0.746
Completed,0.7,62,3921,2066,9,0.775
Completed,0.7,145,4741,4360,7,0.875
Completed,0.72,38,3663,677,5,0.127
Completed,0.73,34,712,352,5,0.018
Completed,0.71,63,4692,2001,3,0.492
Completed,0.72,31,1706,1776,9,0.884
Completed,0.72,39,2560,888,6,0.606
Completed,0.67,41,595,3272,1,0.137
Completed,0.7,180,36,3673,7,0.411
Completed,0.71,123,2743,4505,8,0.709
Completed,0.73,32,3855,532,4,0.461
Completed,0.71,35,1724,2837,10,0.797
Completed,0.71,29,1919,776,6,0.916
Completed,0.71,102,4988,3394,1,0.326
Completed,0.71,11,3563,1566,8,0.575
Completed,0.73,33,871,901,1,0.432
Completed,0.7,6,3476,3205,7,0.841
Completed,0.73,404,4860,1750,3,0.091
Completed,0.72,53,1869,1974,7,0.532
Completed,0.73,48,2734,363,10,0.944
Completed,0.7,36,125,1411,10,0.178
Completed,0.7,269,4102,1243,8,0.332
Completed,0.71,223,1551,3549,2,0.925
Completed,0.74,95,2293,62,4,0.795
Completed,0.71,90,3164,1383,8,0.114
Completed,0.65,50,984,4129,4,0.86
Completed,0.67,38,4875,3295,2,0.602
Completed,0.72,32,4581,2106,7,0.81
Completed,0.72,19,652,313,9,0.538
Completed,0.69,90,3496,2610,3,0.287
Completed,0.73,19,3963,1825,2,0.332
Completed,0.72,125,357,4488,8,0.278
Completed,0.66,20,1,624,5,0.627
Completed,0.73,39,3078,1679,1,0.117
Completed,0.72,37,4216,762,1,0.236
Completed,0.73,10,3577,1870,1,0.827
Completed,0.74,31,721,146,8,0.887
Completed,0.72,13,7,749,7,0.764
Completed,0.72,8,4838,1960,4,0.999
Completed,0.73,23,1079,866,4,0.931
Completed,0.71,27,631,1716,1,0.414
Completed,0.73,22,2843,275,9,0.991
Completed,0.71,85,3662,975,1,0.001
Completed,0.71,39,1246,1750,7,0.909
Completed,0.73,38,5000,1672,1,0.199
Completed,0.69,3,2200,3210,1,0.98
Completed,0.73,9,241,218,1,0.761
Completed,0.73,104,1202,69,6,0.998
Completed,0.69,3,1289,4916,1,0.999
Completed,0.73,7,149,215,4,0.679
Completed,0.72,14,4298,1559,1,0.526
Completed,0.73,17,5000,997,1,0.656
Completed,0.72,23,4111,1005,7,0.999
Completed,0.7,352,3839,4078,10,0.001
Completed,0.72,13,5000,977,1,0.905
Completed,0.7,435,2552,5000,10,0.001
Completed,0.68,18,654,1809,8,0.866
Completed,0.72,52,4789,841,10,0.642
Completed,0.71,92,2037,3145,5,0.116
Completed,0.73,28,1608,460,2,0.231
Completed,0.7,90,537,4573,8,0.981
Completed,0.7,28,230,1147,3,0.618
Completed,0.67,118,2947,3452,9,0.157
Completed,0.72,17,4373,1507,1,0.904
Completed,0.7,39,4491,4915,5,0.754
Completed,0.73,72,3376,122,7,0.006
Completed,0.7,37,972,2739,3,0.721
Completed,0.74,38,1169,206,9,0.312
Completed,0.73,75,4680,2444,6,0.212
Completed,0.71,50,2246,4827,1,0.562
Completed,0.73,22,1426,1282,5,0.661
Completed,0.71,11,3060,1056,2,0.815
Completed,0.68,242,1,3889,10,0.001
Completed,0.69,55,3674,4191,2,0.391
Completed,0.66,167,444,4979,8,0.759
Completed,0.67,48,1551,4138,6,0.405
Completed,0.67,45,1180,2985,3,0.505
Completed,0.69,137,4420,2069,7,0.063
Completed,0.67,24,2485,4452,1,0.711
Completed,0.69,31,4047,3078,6,0.511
Completed,0.69,15,2619,1877,4,0.261
Completed,0.69,121,1300,3890,7,0.369
Completed,0.65,38,2355,2221,10,0.472
Completed,0.69,6,3256,2511,3,0.962
Completed,0.67,265,4172,3977,9,0.066
Completed,0.67,123,333,2123,2,0.049
Completed,0.68,164,841,4262,4,0.168
Completed,0.67,49,1986,4132,9,0.682
Completed,0.68,354,3805,4669,3,0.194
Completed,0.66,184,442,2981,5,0.282
Completed,0.66,412,3032,3794,5,0.58
Completed,0.69,391,1180,4975,6,0.047
Completed,0.69,7,1059,2345,4,0.987
Completed,0.67,92,2483,2610,8,0.237
Completed,0.69,172,239,4034,1,0.853
Completed,0.67,64,2530,2894,1,0.028
Completed,0.69,97,1678,4448,3,0.497
Completed,0.68,34,2185,1665,3,0.351
Completed,0.67,45,760,3295,9,0.6
Completed,0.66,124,3615,3047,10,0.74
Completed,0.66,78,2136,4617,7,0.765
Completed,0.69,61,3950,4081,3,0.357
Completed,0.68,3,2887,4958,1,0.993
Completed,0.68,8,2454,1188,2,0.63
Completed,0.69,224,4395,3570,8,0.097
Completed,0.69,71,4074,2637,2,0.785
Completed,0.68,158,1820,4304,2,0.085
Completed,0.63,37,2015,2087,3,0.2
Completed,0.63,58,901,2956,6,0.95
Completed,0.69,271,3534,4560,4,0.059
Completed,0.69,23,1889,3104,2,0.466
Completed,0.69,13,2792,1875,2,0.158
Completed,0.68,33,3089,2801,7,0.302
Completed,0.69,24,4202,2242,5,0.552
Completed,0.65,232,1455,4860,10,0.206
Completed,0.67,120,2197,1530,7,0.071
Completed,0.69,62,1000,1043,7,0.147
Completed,0.67,139,3405,3739,3,0.612
Completed,0.63,306,180,2577,9,0.016
Completed,0.68,12,2086,475,10,0.501
Completed,0.64,113,704,4488,2,0.251
Completed,0.68,91,3748,3516,4,0.373
Completed,0.63,127,2105,3821,2,0.152
Completed,0.66,66,479,2667,6,0.75
Completed,0.67,93,983,4662,5,0.515
Completed,0.64,176,44,4348,10,0.322
Completed,0.69,71,4935,4047,4,0.407
Completed,0.67,129,3478,3878,9,0.922
Completed,0.67,105,3775,2766,5,0.043
Completed,0.68,41,2657,2188,7,0.791
Completed,0.65,75,111,833,8,0.087
Completed,0.69,10,2985,3138,2,0.687
Completed,0.69,107,4609,4604,6,0.286
Completed,0.69,37,1244,3050,8,0.191
Completed,0.69,40,3296,2825,8,0.494
Completed,0.66,346,2439,4513,10,0.032
Completed,0.69,37,4288,4288,2,0.596
Completed,0.69,45,2113,1087,5,0.385
Completed,0.69,201,4714,3705,10,0.856
Completed,0.69,15,774,2255,3,0.247
Completed,0.66,36,2162,2792,9,0.996
Completed,0.67,87,3941,3486,1,0.376
Completed,0.69,120,579,3866,3,0.101
Completed,0.67,63,1337,4549,1,0.736
Completed,0.68,72,1081,3199,7,0.353
Completed,0.67,118,3131,3428,8,0.082
Completed,0.67,47,2268,4237,6,0.426
Completed,0.67,74,140,2890,2,0.546
Completed,0.68,164,1853,3726,5,0.184
Completed,0.67,53,4877,2545,7,0.693
Completed,0.68,66,3449,2497,3,0.445
Completed,0.63,70,898,4803,9,0.781
Completed,0.66,166,1939,4931,4,0.298
Completed,0.65,100,3083,4645,9,0.463
Completed,0.66,127,1437,3015,7,0.063
Completed,0.66,86,2257,877,9,0.162
Completed,0.69,54,4667,3259,3,0.565
Completed,0.69,24,3278,1783,6,0.316
Completed,0.68,47,1147,4088,1,0.91
Completed,0.67,27,2383,3329,3,0.868
Completed,0.69,81,4349,2948,9,0.255
Completed,0.69,23,2962,2100,1,0.506
Completed,0.65,166,211,4404,7,0.222
Completed,0.69,40,509,974,2,0.367
Completed,0.68,96,1625,3990,8,0.615
Completed,0.67,19,2055,2398,8,0.73
Completed,0.67,208,4773,4704,2,0.012
Completed,0.66,88,2068,4691,8,0.415
Completed,0.68,50,4037,3998,2,0.958
Completed,0.68,36,198,2102,9,0.912
Completed,0.67,53,1312,2931,3,0.164
Completed,0.69,162,941,4319,6,0.808
Completed,0.68,14,1140,1790,5,0.22
Completed,0.68,52,2255,3247,7,0.969
Completed,0.68,144,7,4632,1,0.12
Completed,0.69,135,4976,4934,8,0.145
Completed,0.67,57,881,2485,7,0.099
Completed,0.67,169,3816,3715,6,0.274
Completed,0.69,16,2704,1323,3,0.525
Completed,0.67,32,3021,2873,8,0.886
Completed,0.68,5,2286,1603,10,0.735
Completed,0.69,112,1207,3430,2,0.486
Completed,0.68,236,1646,3488,10,0.036
Completed,0.69,65,742,1267,9,0.453
Completed,0.64,102,3605,3962,3,0.789
Completed,0.68,63,2126,3697,1,0.701
Completed,0.69,66,625,4813,7,0.334
Completed,0.67,140,2859,3379,8,0.538
Completed,0.69,27,3168,3063,2,0.346
Completed,0.68,160,2314,4597,5,0.133
Completed,0.68,11,104,3131,9,0.777
Completed,0.67,76,2007,1171,10,0.269
Completed,0.68,13,353,2595,1,0.898
Completed,0.66,24,57,1650,6,0.513
Completed,0.65,123,1483,3319,3,0.263
Completed,0.68,19,2225,614,2,0.397
Completed,0.66,42,2414,3006,9,0.573
Completed,0.66,68,2599,2664,5,0.659
Completed,0.69,20,2098,1435,4,0.968
Completed,0.66,150,4810,3819,8,0.306
Completed,0.67,93,672,3534,6,0.218
Completed,0.68,141,3721,4476,9,0.16
Completed,0.66,96,2073,2866,6,0.318
Completed,0.68,168,2588,1634,8,0.057
Completed,0.68,162,3504,3341,10,0.138
Completed,0.66,150,2012,4309,7,0.354
