Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Completed,0.59,13,1382,1215,1.014,5,0.511
Completed,0.57,12,3579,3484,8.817,12,0.228
Completed,0.58,91,2544,434,6.727,15,0.077
Completed,0.58,5,2260,3015,3.301,3,0.669
Completed,0.51,18,339,2310,8.167,20,0.805
Completed,0.54,7,4390,4887,1.616,8,0.464
Completed,0.59,34,4490,597,2.638,4,0.722
Completed,0.53,8,397,2871,7.336,11,0.001
Completed,0.57,6,2319,2479,2.447,9,0.396
Completed,0.51,10,2640,4738,7.771,16,0.865
Completed,0.58,18,3480,1698,5.446,18,0.953
Completed,0.55,7,1322,4269,4.499,6,0.301
Completed,0.61,53,652,1066,9.62,13,0.164
Completed,0.56,7,4079,3653,0.549,1,0.568
Completed,0.52,12,4044,2175,9.213,8,0.114
Completed,0.54,12,1222,4437,0.765,20,0.641
Completed,0.65,64,1806,298,5.899,3,0.755
Completed,0.52,14,3398,2565,4.325,15,0.476
Completed,0.56,3149,2988,767,1.377,12,0.313
Completed,0.56,4,2061,3346,8.572,4,0.909
Completed,0.56,15,225,1394,3.677,17,0.553
Completed,0.56,7,4884,3968,6.498,9,0.209
Completed,0.6,28,4710,1434,1.234,14,0.829
Completed,0.53,4,14,3851,9.054,1,0.424
Completed,0.58,13389,1921,802,3.854,19,0.039
Completed,0.59,6,2888,3232,6.05,6,0.692
Completed,0.77,2359,3259,21,8.416,8,0.596
Completed,0.56,16,1707,2763,1.843,16,0.127
Completed,0.51,11,1048,1903,6.652,3,0.271
Completed,0.54,10,3832,4632,3.204,11,0.99
Completed,0.56,71,4297,1108,7.181,17,0.439
Completed,0.54,59,830,3531,3.11,10,0.783
Completed,0.55,15,1417,1736,7.928,12,0.679
Completed,0.56,7,3614,4154,1.983,5,0.083
Completed,0.53,7,2736,2205,4.969,2,0.237
Completed,0.54,9,2452,4935,5.293,15,0.517
Completed,0.57,27,616,326,0.082,7,0.879
Completed,0.56,11,4667,3062,9.78,20,0.351
Completed,0.52,26,4632,1029,0.418,10,0.01
Completed,0.54,9,559,3610,9.488,18,0.729
Completed,0.54,7,2470,1657,4.67,5,0.873
Completed,0.56,8,2811,4234,5.616,13,0.404
Completed,0.56,14,3651,2438,7.59,15,0.308
Completed,0.54,24,1473,4703,2.267,2,0.961
Completed,0.6,68,813,560,7.477,20,0.576
Completed,0.56,31,4221,2829,2.78,7,0.171
Completed,0.62,19,3902,1358,6.365,1,0.649
Completed,0.55,9,1061,3927,3.544,14,0.121
Completed,0.59,31,1655,725,8.744,6,0.483
Completed,0.59,9,3227,3309,1.548,19,0.763
Completed,0.65,63,2817,256,4.144,16,0.916
Completed,0.57,12,1910,2528,5.717,8,0.322
Completed,0.55,6,64,2139,0.908,11,0.217
Completed,0.55,8,4743,4396,9.355,4,0.561
Completed,0.57,23,4881,1939,3.386,20,0.432
Completed,0.52,4,165,4672,6.834,8,0.836
Completed,0.69,4981,2082,62,1.7,15,0.699
Completed,0.55,9,3030,2801,8.273,3,0.048
Completed,0.58,109,3401,843,6.183,4,0.135
Completed,0.57,9,1868,3269,3.987,12,0.604
Completed,0.61,19,1200,1471,8.882,9,0.999
Completed,0.56,11,4003,3891,1.062,17,0.278
Completed,0.61,57,4126,364,9.96,12,0.791
Completed,0.59,5,678,3104,0.263,4,0.447
Completed,0.52,16,1256,2246,5.151,17,0.091
Completed,0.54,8,3473,4972,4.828,9,0.687
Completed,0.54,8,2594,1777,2.114,6,0.525
Completed,0.55,9,2291,4190,8.06,18,0.245
Completed,0.51,10,464,1145,2.94,1,0.359
Completed,0.55,8,4496,3573,7.01,13,0.886
Completed,0.61,34,4438,1609,8.502,17,0.177
Completed,0.54,5,364,4339,1.324,10,0.585
Completed,0.6,40,2195,981,6.428,12,0.939
Completed,0.5,5,2536,3717,3.625,5,0.283
Completed,0.62,30,3533,513,0.676,3,0.382
Completed,0.55,13,1355,2936,9.102,15,0.848
Completed,0.52,7,775,2390,4.236,8,0.736
Completed,0.53,14,4183,4808,5.787,20,0.019
Completed,0.57,42,3945,695,4.452,14,0.536
Completed,0.57,6,1104,3438,5.381,1,0.195
Completed,0.57,25,1769,1326,0.502,19,0.331
Completed,0.54,6,3341,4055,9.555,6,0.923
Completed,0.54,10,3087,2108,7.23,9,0.772
Completed,0.53,9,2179,4524,2.554,16,0.489
Completed,0.67,246,263,226,7.664,4,0.096
Completed,0.56,15,4942,2656,2.363,11,0.627
Completed,0.72,2481,4841,112,5.221,7,0.257
Completed,0.53,11,125,2691,4.919,20,0.973
Completed,0.57,10,1966,1990,9.708,2,0.609
Completed,0.53,10,2914,4565,0.032,15,0.145
Completed,0.61,15,3128,1521,3.019,13,0.053
Completed,0.57,6,1595,3783,7.072,5,0.709
Completed,0.57,58,1003,893,1.891,18,0.815
Completed,0.57,8,3806,3160,7.82,10,0.407
Completed,0.52,11,4318,2274,1.797,3,0.896
Completed,0.5,8,870,4846,8.348,11,0.365
Completed,0.62,46,1533,391,3.159,8,0.22
Completed,0.56,9,3750,2978,6.585,16,0.504
Completed,0.52,70,2715,1172,8.95,19,0.661
Completed,0.55,6,2412,3447,1.147,7,0.07
Completed,0.54,15,500,1806,5.947,14,0.457
Completed,0.58,9,4532,4065,3.768,2,0.797
Completed,0.67,99,4558,274,8.857,14,0.401
Completed,0.57,6,486,2549,1.054,2,0.869
Completed,0.54,10,2386,2157,6.235,19,0.733
Completed,0.54,7,2728,4416,4.057,7,0.014
Completed,0.63,20,3725,1376,1.655,10,0.167
Completed,0.56,11,1546,3948,8.206,18,0.572
Completed,0.56,368,896,743,3.418,5,0.965
Completed,0.59,9,4304,3330,6.844,13,0.312
Completed,0.57,18,3819,2498,2.926,16,0.759
Completed,0.53,7,978,4760,6.98,8,0.479
Completed,0.59,36,1582,620,2.179,11,0.125
Completed,0.56,9,3155,2886,8.107,3,0.653
Completed,0.59,17,2900,1089,5.08,2,0.557
Completed,0.55,10,1992,3668,4.778,14,0.213
Completed,0.52,6,138,1716,9.966,7,0.325
Completed,0.56,12,4816,4291,0.29,19,0.92
Completed,0.55,14,4955,1756,7.449,5,0.043
Completed,0.56,7,238,4172,2.773,12,0.695
Completed,0.59,23,2165,1125,7.64,10,0.84
Completed,0.55,9,3113,3555,2.34,17,0.436
Completed,0.66,66,3327,343,4.622,20,0.274
Completed,0.56,7,1795,3086,5.551,7,0.995
Completed,0.52,12,1116,2225,0.449,15,0.608
Completed,0.54,9,3920,4953,9.502,2,0.139
Completed,0.6,42,4209,786,0.896,6,0.683
Completed,0.59,8,761,3210,9.322,18,0.087
Completed,0.62,15,1330,1413,4.211,1,0.451
Completed,0.56,8,3546,3831,5.763,13,0.795
Completed,0.51,9,2511,1882,8.674,11,0.882
Completed,0.52,5,2208,4612,1.496,4,0.355
Completed,0.78,5881,391,5,6.374,16,0.249
Completed,0.56,11,4424,2741,3.57,9,0.528
Completed,0.59,11,4520,2050,1.944,3,0.287
Completed,0.54,10,448,4464,7.889,15,0.943
Completed,0.67,3410,2268,169,2.993,8,0.581
Completed,0.55,11,2610,2596,7.063,20,0.173
Completed,0.58,54,3450,638,9.741,17,0.023
Completed,0.58,8,1271,3378,0.044,9,0.74
Completed,0.56,21,702,1269,5.175,12,0.844
Completed,0.57,8,4109,3995,4.852,4,0.378
Completed,0.63,50,4018,492,6.012,9,0.927
Completed,0.56,14,1177,2918,3.816,17,0.335
Completed,0.54,10,1851,2369,8.936,4,0.191
Completed,0.54,10,3424,4789,1.116,12,0.532
Completed,0.6,12,3014,1588,3.165,13,0.631
Completed,0.55,5,2106,4321,6.613,1,0.1
Completed,0.54,52,180,961,1.725,18,0.485
Completed,0.55,8,4858,3699,8.298,6,0.768
Completed,0.52,20,4758,1232,4.286,12,0.149
Completed,0.54,4,41,3504,5.859,5,0.614
Completed,0.54,22,1893,1866,0.648,17,0.969
Completed,0.56,6,2841,4122,9.096,10,0.253
Completed,0.53,10,3211,2334,6.459,7,0.41
Completed,0.54,12,1679,4903,3.638,20,0.819
Completed,0.62,27,1076,451,8.455,2,0.705
Completed,0.57,10,3880,3036,1.26,15,0.049
Completed,0.6,29,4245,1539,7.731,19,0.508
Completed,0.54,5,797,3804,2.408,6,0.223
Completed,0.58,53,1451,912,7.219,14,0.361
Completed,0.57,7,3666,3181,2.521,1,0.892
Completed,0.72,76,2788,130,0.51,3,0.801
Completed,0.53,8,2485,2712,9.58,11,0.461
Completed,0.49,6,582,2008,4.383,8,0.066
Completed,0.53,11,4615,4585,5.329,16,0.657
Completed,0.59,24,4682,1306,4.711,6,0.951
Completed,0.52,10,589,4037,5.035,19,0.295
Completed,0.6,12,2439,678,0.223,1,0.181
Completed,0.56,14,2761,3414,9.921,14,0.59
Completed,0.66,4969,3601,209,6.894,11,0.747
Completed,0.56,10,1442,2633,2.823,4,0.031
Completed,0.53,10,844,2088,8.02,16,0.387
Completed,0.54,8,4271,4506,2.075,9,0.851
Completed,0.54,22,3857,997,8.156,5,0.343
Completed,0.52,11,1035,3740,1.583,13,0.934
Completed,0.58,16,1680,1630,6.794,10,0.539
Completed,0.55,11,3273,4358,3.346,18,0.2
Completed,0.52,12,2862,2411,0.945,20,0.108
Completed,0.54,7,1935,4827,8.765,7,0.639
Completed,0.53,12,39,528,3.948,15,0.777
Completed,0.56,14,4697,2959,6.144,2,0.493
Completed,0.62,73,4909,415,1.431,17,0.621
Completed,0.58,5,212,2995,8.626,9,0.156
Completed,0.48,7,2035,2292,3.506,12,0.26
Completed,0.48,6,3002,4867,6.327,4,0.977
Completed,0.55,12,3372,1823,9.238,1,0.827
Completed,0.58,10,1821,4085,0.79,13,0.419
Completed,0.6,16,1247,1197,5.678,6,0.057
Completed,0.57,11,4031,3463,4.105,18,0.713
Completed,0.55,23,4093,1971,5.499,15,0.232
Completed,0.53,6,626,4543,4.553,3,0.515
Completed,0.71,1664,1309,89,9.449,20,0.9
Completed,0.56,11,3505,2676,0.379,8,0.369
Completed,0.55,27,2627,871,2.662,10,0.468
Completed,0.53,7,2343,3145,7.36,17,0.808
Completed,0.56,7,411,1502,2.228,5,0.665
Completed,0.55,8,4464,3762,7.551,12,0.073
Completed,0.59,49,4407,707,6.702,19,0.861
Completed,0.52,5,315,3289,3.276,6,0.392
Completed,0.55,35,2245,1334,8.387,14,0.005
Completed,0.53,6,2567,3911,1.836,1,0.726
Completed,0.53,11,3564,2115,3.885,4,0.564
Completed,0.53,8,1405,4380,6.064,11,0.16
Completed,0.64,1108,726,238,1.186,9,0.305
Completed,0.56,15,4152,2507,8.989,16,0.956
Completed,0.61,22,3970,1679,0.15,12,0.472
Completed,0.55,9,1149,4249,9.825,5,0.751
Completed,0.53,71,1723,1048,4.958,17,0.645
Completed,0.56,7,3316,3632,5.259,10,0.118
Completed,0.58,33,3061,579,7.937,8,0.205
Completed,0.48,11,2134,2851,2.009,20,0.549
Completed,0.5,6,308,2461,7.111,3,0.913
Completed,0.54,11,4967,4718,3.058,15,0.317
Completed,0.52,11,4793,2262,9.672,8,0.688
Completed,0.54,9,97,4995,0.619,16,0.036
Completed,0.63,51,1994,384,5.42,3,0.428
Completed,0.59,7,2962,3122,4.491,11,0.833
Completed,0.55,23,3176,1165,2.48,14,0.986
Completed,0.56,8,1624,3591,7.781,2,0.267
Completed,0.53,14,975,1793,2.593,19,0.131
Completed,0.56,7,3759,4214,7.269,7,0.6
Completed,0.75,1100,4370,41,3.742,2,0.08
Completed,0.56,12,903,2782,6.545,14,0.675
Completed,0.54,13,1500,1924,1.364,7,0.787
Completed,0.53,15,3697,4650,8.542,19,0.443
Completed,0.55,35,2662,1455,5.904,18,0.347
Completed,0.53,6,2379,3869,4.353,10,0.875
Completed,0.56,8592,532,822,9.141,13,0.521
Completed,0.57,8,4585,3250,0.716,5,0.241
Completed,0.62,5474,4577,834,3.257,16,0.31
Completed,0.52,5,543,3259,6.683,9,0.967
Completed,0.54,10,2369,1461,1.817,11,0.572
Completed,0.53,5,2670,3881,8.367,4,0.166
Completed,0.57,12,3706,1930,6.084,1,0.016
Completed,0.54,10,1489,4663,3.905,13,0.731
Completed,0.74,223,914,53,9.008,6,0.868
Completed,0.56,16,4361,2791,1.205,18,0.401
Completed,0.56,22,3762,1787,9.805,15,0.918
Completed,0.56,9,959,4200,0.129,3,0.328
Completed,0.58,55,1639,1155,5.241,20,0.214
Completed,0.56,6,3173,3583,4.939,8,0.556
Completed,0.52,7,2011,3114,7.956,17,0.123
Completed,0.53,6,80,2255,3.078,5,0.478
Completed,0.54,16,4798,4981,7.132,12,0.759
Completed,0.57,11,4975,2448,0.6,7,0.14
Completed,0.53,10,298,4712,9.653,19,0.607
Completed,0.52,8,2144,570,4.471,2,0.991
Completed,0.56,11,3053,2839,5.4,14,0.278
Completed,0.55,38,3307,1038,7.801,11,0.435
Completed,0.56,7,1735,3620,2.501,3,0.842
Completed,0.62,15,1138,1667,7.288,16,0.698
Completed,0.55,8,3980,4243,2.612,8,0.04
Completed,0.67,67,4149,246,6.526,5,0.53
Completed,0.56,9,741,2518,3.722,13,0.248
Completed,0.54,9,1389,2129,8.523,10,0.352
Completed,0.54,13,3567,4386,1.344,18,0.886
Completed,0.51,14,2571,1348,4.372,19,0.794
Completed,0.51,5,2228,3917,5.924,7,0.452
Completed,0.6,29,331,715,0.735,14,0.091
Completed,0.57,8,4402,3299,9.161,2,0.68
Completed,0.57,19,4463,1492,5.014,9,0.376
Completed,0.49,8,429,3754,4.691,16,0.846
Completed,0.52,56,2326,864,9.902,4,0.74
Completed,0.59,6,2628,3131,0.205,11,0.022
Completed,0.71,11448,3507,83,2.842,14,0.176
Completed,0.57,9,1290,2662,6.912,1,0.579
Completed,0.5,14,645,1961,2.096,19,0.942
Completed,0.54,19,4037,1202,1.564,2,0.766
Completed,0.57,17,1234,3476,8.137,15,0.487
Completed,0.54,14,1833,1835,3.326,7,0.1
Completed,0.57,11,3367,4094,6.775,20,0.63
Completed,0.53,20,2995,2304,8.785,18,0.534
Completed,0.52,5,2049,4876,0.965,10,0.189
Completed,0.57,26,198,421,6.163,13,0.334
Completed,0.56,9,4916,3007,3.967,5,0.927
Completed,0.62,50,4698,542,8.607,18,0.05
Completed,0.52,5,21,2965,1.411,6,0.704
Completed,0.53,14,1953,2419,6.307,13,0.816
Completed,0.5,6,2862,4837,3.487,1,0.414
Completed,0.6,11,3271,1638,0.81,4,0.252
Completed,0.54,10,1699,4369,9.257,12,0.971
Completed,0.53,22,1016,1011,4.125,9,0.617
Completed,0.55,10,3859,3746,5.698,17,0.146
Completed,0.58,11,4265,2079,4.534,12,0.659
Completed,0.53,6,857,4494,5.48,5,0.065
Completed,0.67,76,1429,197,0.359,17,0.457
Completed,0.55,10,3607,2627,9.429,10,0.804
Completed,0.58,17,2768,665,7.381,8,0.891
Completed,0.56,9,2425,3408,2.682,20,0.362
Completed,0.54,9,603,1297,7.57,3,0.227
Completed,0.56,10,4675,4025,2.247,15,0.504
Completed,0.54,9,4624,2001,7.869,4,0.854
Completed,0.53,7,571,4571,1.923,12,0.383
Completed,0.69,10405,2497,120,7.045,9,0.029
Completed,0.57,12,2779,2704,2.974,17,0.748
Completed,0.59,26,3659,901,0.062,20,0.586
Completed,0.59,7,1461,3173,9.76,8,0.184
Completed,0.56,12,786,1533,4.872,15,0.296
Completed,0.55,7,4253,3790,5.196,3,0.95
Completed,0.6,40,3876,463,3.797,6,0.496
Completed,0.58,8,1093,3045,5.992,18,0.773
Completed,0.54,11,1662,2340,1.096,1,0.638
Completed,0.53,9,3215,4916,8.916,13,0.109
Completed,0.53,10,2844,1871,6.633,12,0.196
Completed,0.56,7,1878,4135,3.185,4,0.543
Completed,0.54,28,57,1244,8.317,17,0.935
Completed,0.56,8,4755,3514,1.745,9,0.341
Completed,0.55,77,4849,969,5.84,15,0.712
Completed,0.49,4,192,3710,4.266,2,0.058
Completed,0.53,25,2094,1602,9.077,20,0.421
Completed,0.53,7,3023,4327,0.629,7,0.824
Completed,0.54,10,3432,2383,3.657,10,0.978
Completed,0.54,13,1841,4796,6.478,18,0.26
Completed,0.61,24,1187,500,1.28,5,0.154
Completed,0.56,15,4010,2928,8.475,12,0.624
Completed,0.57,21,4114,1256,2.39,16,0.073
Completed,0.53,5,686,3990,7.712,8,0.666
Completed,0.58,29,1288,628,2.501,11,0.811
Completed,0.58,6,3446,3366,7.199,3,0.465
Completed,0.68,65,2607,160,9.601,1,0.37
Completed,0.48,9,2283,2585,0.531,14,0.899
Completed,0.58,6,433,2037,5.347,6,0.513
Completed,0.55,12,4523,4458,4.401,19,0.234
Completed,0.81,1074,4425,10,1.034,13,0.96
Completed,0.52,5,372,2754,8.838,5,0.301
Completed,0.5,11,2227,1894,4.037,18,0.158
Completed,0.49,6,2509,4622,6.215,10,0.565
Completed,0.62,19,3545,1425,8.226,7,0.722
Completed,0.56,9,1347,3840,1.675,19,0.008
Completed,0.53,42,743,792,6.864,2,0.394
Completed,0.56,11,4210,3223,3.437,14,0.86
Completed,0.53,16,3913,2214,6.96,19,0.32
Completed,0.51,8,1130,4945,2.906,6,0.909
Completed,0.61,85,1781,337,8.088,14,0.548
Completed,0.59,10,3334,3072,2.16,1,0.206
Completed,0.6,17,3118,1118,4.797,3,0.114
Completed,0.55,5,2153,3541,5.098,11,0.648
Completed,0.5,6,251,1746,0.311,8,0.752
Completed,0.56,10,4949,4164,9.986,16,0.47
Completed,0.59,14,4814,1707,2.754,2,0.599
Completed,0.55,8,157,4280,7.431,15,0.132
Completed,0.57,22,1973,1076,2.319,7,0.269
Completed,0.52,9,2902,3662,7.62,20,0.984
Completed,0.6,55,3155,607,5.572,17,0.834
Completed,0.56,12,1564,2881,4.643,10,0.428
Completed,0.57,9,996,2488,9.521,12,0.033
Completed,0.54,8,3818,4748,0.467,5,0.69
Completed,0.59,4712,4310,757,9.302,9,0.241
Completed,0.59,8,882,3337,0.877,16,0.522
Completed,0.6,23,1560,1384,5.743,4,0.878
Completed,0.56,7,3718,3958,4.192,11,0.345
Completed,0.54,9,2722,2165,1.515,13,0.444
Completed,0.54,6,2399,4427,8.693,1,0.786
Completed,0.64,5328,473,288,3.59,18,0.672
Completed,0.52,11,4564,2555,6.394,6,0.082
Completed,0.55,19,4551,1814,1.306,20,0.744
Completed,0.56,6,498,4075,8.484,8,0.025
Completed,0.52,17,2413,1187,3.604,15,0.387
Completed,0.55,5,2696,3454,6.408,3,0.858
Completed,0.61,50,3732,405,9.122,5,0.946
Completed,0.56,9,1534,2985,0.696,12,0.292
Completed,0.54,10,869,2283,5.806,10,0.188
Completed,0.54,13,4335,4857,4.255,17,0.59
Completed,0.57,48,3792,880,5.361,11,0.105
Completed,0.59,6,1010,3154,4.432,4,0.634
Completed,0.63,30,1589,1512,9.536,16,0.777
Completed,0.56,6,3142,3772,0.483,9,0.5
Completed,0.52,9,2927,1981,2.573,6,0.337
Completed,0.53,14,1961,4553,7.249,19,0.931
Completed,0.67,74,130,99,2.383,1,0.546
Completed,0.56,14,4828,2686,7.684,14,0.2
Completed,0.55,10,2798,4251,0.99,17,0.25
Completed,0.6,11,1074,1629,9.677,8,0.729
Completed,0.53,6,2447,3188,4.103,13,0.98
Completed,0.6,241,3839,820,5.31,5,0.493
Completed,0.57,7,4863,3102,7.796,3,0.293
Completed,0.62,72,1274,392,1.621,14,0.812
Completed,0.54,5,206,4461,7.179,7,0.555
Completed,0.54,13,3502,2162,3.484,18,0.044
Completed,0.56,8,3130,3605,6.35,14,0.631
Completed,0.55,12,507,983,2.985,1,0.144
Completed,0.56,11,1607,3792,8.237,20,0.396
Completed,0.6,23,4601,1424,2.352,7,0.876
Completed,0.54,9,4218,4998,4.856,10,0.83
Completed,0.53,11,2153,2288,5.729,17,0.319
Completed,0.55,7,733,2607,0.474,4,0.065
Completed,0.65,1183,3052,307,8.865,11,0.583
Completed,0.55,8,2909,2673,2.764,6,0.451
Completed,0.75,157,883,41,6.576,19,0.961
Completed,0.52,5,2005,4737,2.146,2,0.717
Completed,0.54,17,4363,2358,8.438,15,0.199
Completed,0.56,10,4437,4053,5.957,12,0.026
Completed,0.6,20,1776,1354,4.633,5,0.514
Completed,0.54,19,339,3539,9.069,16,0.759
Completed,0.58,16,3294,1249,0.265,9,0.28
Completed,0.53,10,3671,4566,9.898,4,0.925
Completed,0.52,7,43,1935,0.764,11,0.407
Completed,0.55,12,1438,2880,5.517,10,0.164
Completed,0.62,46,4695,502,3.901,17,0.675
Completed,0.57,12,3988,3410,1.393,20,0.595
Completed,0.6,15,2304,710,8.019,8,0.115
Completed,0.57,8,1218,4146,3.28,13,0.363
Completed,0.52,9,2649,1856,7.388,1,0.85
Completed,0.52,5,2521,3264,8.32,9,0.05
Completed,0.56,69,1110,896,2.27,16,0.537
Completed,0.54,5,2256,4331,6.433,5,0.783
Completed,0.59,17,3960,1708,2.901,12,0.303
Completed,0.54,11,4821,4381,0.401,15,0.474
Completed,0.55,11,1544,2082,8.939,2,0.985
Completed,0.52,7,93,3026,4.782,19,0.74
Completed,0.67,1702,3701,316,5.802,6,0.222
Completed,0.56,7,3400,3869,4.342,2,0.571
Completed,0.56,20,465,1501,5.07,13,0.092
Completed,0.55,7,1807,3685,1.23,8,0.339
Completed,0.55,77,4488,1063,9.438,20,0.827
Completed,0.56,16,4254,2527,6.949,18,0.902
Completed,0.67,75,1876,227,3.713,9,0.383
Completed,0.53,7,855,4922,7.567,12,0.141
Completed,0.51,9,2861,2211,1.851,3,0.652
Completed,0.53,12,3025,4812,5.433,19,0.254
Completed,0.53,8,686,2434,3.984,6,0.772
Completed,0.53,9,2044,2754,9.816,15,0.516
Completed,0.71,238,4090,122,0.848,2,0.005
Completed,0.57,7,4631,3458,3.353,5,0.211
Completed,0.58,56,1657,1168,7.314,13,0.69
Completed,0.53,6,613,3978,1.467,8,0.941
Completed,0.55,41,3255,1278,7.947,16,0.454
Completed,0.56,12,3552,2955,1.907,11,0.869
Completed,0.54,10,237,577,8.678,4,0.359
Completed,0.54,13,1400,4647,2.524,17,0.103
Completed,0.55,11,4969,2016,6.815,10,0.622
Completed,0.56,7,3791,4065,9.299,7,0.67
Completed,0.51,12,2419,1774,0.036,20,0.182
Completed,0.59,6,945,3335,6.186,1,0.435
Completed,0.55,27,2689,635,4.403,14,0.915
Completed,0.59,5,2706,2999,5.634,4,0.547
Completed,0.65,111,1002,377,4.956,11,0.059
Completed,0.54,6,2363,4437,8.765,10,0.309
Completed,0.55,14,3774,2069,0.569,17,0.789
Completed,0.55,13,4947,4353,3.085,20,0.994
Completed,0.58,11,1338,1642,6.255,7,0.484
Completed,0.52,6,297,3213,2.447,14,0.228
Completed,0.58,23,3574,913,8.136,1,0.746
Completed,0.54,8,3234,4856,1.716,6,0.085
Completed,0.55,12,553,2233,7.696,18,0.565
Completed,0.53,11,1719,2544,3.585,3,0.817
Completed,0.68,6307,4653,176,7.084,15,0.33
Completed,0.55,9,4107,3746,9.577,12,0.378
Completed,0.51,7,2100,1036,1.085,5,0.896
Completed,0.53,8,629,3856,5.215,16,0.642
Completed,0.61,11,3007,1557,4.203,9,0.131
Completed,0.55,9,2840,3922,8.12,13,0.779
Completed,0.54,11,794,1291,1.297,2,0.26
Completed,0.56,21,1937,3485,7.483,19,0.015
Completed,0.57,26,4277,1107,3.18,8,0.525
Completed,0.56,12,4504,2805,0.669,9,0.696
Completed,0.72,6383,1863,105,9.998,18,0.217
Completed,0.52,5,409,4790,3.802,3,0.464
Completed,0.55,11,3383,2499,5.612,11,0.951
Completed,0.59,11,3719,3318,4.533,16,0.348
Completed,0.54,12,149,686,6.053,9,0.859
Completed,0.57,8,1488,4131,0.17,12,0.616
Completed,0.57,21,4804,1752,9.169,5,0.098
Completed,0.54,12,3938,4660,6.671,2,0.173
Completed,0.52,10,2195,1959,2.664,15,0.66
Completed,0.56,11,1171,2894,8.538,6,0.909
Completed,0.59,23,2543,604,2.051,19,0.429
Completed,0.53,11,2593,4512,3.657,11,0.72
Completed,0.54,10,1201,2145,7.01,3,0.24
Completed,0.58,8,2321,3080,1.79,18,0.487
Completed,0.61,56,4044,458,7.623,10,0.974
Completed,0.56,10,4756,3132,5.132,7,0.802
Completed,0.61,7913,1460,832,4.285,20,0.283
Completed,0.54,5,21,4278,9.494,1,0.038
Completed,0.6,18,3610,1567,1.169,14,0.549
Completed,0.56,19,3355,2619,8.995,19,0.149
Completed,0.58,596,362,251,0.34,6,0.637
Completed,0.54,12,1755,4937,5.862,15,0.886
Completed,0.54,13,4376,2315,4.726,2,0.406
Completed,0.54,7,4307,3775,2.209,5,0.325
Completed,0.58,50,1987,1476,8.376,12,0.836
Completed,0.52,7,900,3671,2.846,9,0.593
Completed,0.51,74,2965,961,6.493,16,0.074
Completed,0.55,6,3114,3561,0.097,1,0.956
Completed,0.49,48,755,1183,9.243,14,0.445
Completed,0.53,5,2131,4002,4.459,7,0.189
Completed,0.59,49,4158,1371,6.125,20,0.707
Completed,0.54,19,4544,4710,8.622,17,0.508
Completed,0.54,13,1590,2420,1.968,10,0.02
Completed,0.52,9,524,2729,6.754,11,0.27
Completed,0.75,442,3186,29,2.581,4,0.75
Completed,0.57,8,3446,4207,7.253,8,0.416
Completed,0.49,11,189,1829,3.409,17,0.935
Completed,0.57,7,1291,3398,7.89,4,0.681
Completed,0.59,5421,4919,766,1.528,13,0.171
Completed,0.56,15,3900,2814,4.04,14,0.125
Completed,0.6,15,2469,524,5.372,3,0.604
Completed,0.53,13,1052,4583,0.909,18,0.856
Completed,0.51,7,2736,1883,9.759,6,0.369
Completed,0.51,10,2760,3703,3.782,20,0.794
Completed,0.6,19,1027,1081,5.552,7,0.307
Completed,0.53,8,2485,3890,0.65,14,0.061
Completed,0.6,17,3887,1522,9.94,1,0.541
Completed,0.54,7,4894,4900,7.424,4,0.745
Completed,0.51,11,1315,2190,3.16,11,0.234
Completed,0.54,6,176,2510,8.062,10,0.478
Completed,0.68,5634,3462,209,1.278,17,0.996
Completed,0.55,8,3170,4309,8.558,13,0.336
Completed,0.55,8,539,1687,2.11,4,0.815
Completed,0.59,10,1567,3247,6.69,17,0.567
Completed,0.58,31,4570,878,2.722,8,0.08
Completed,0.56,8,4171,3043,0.229,7,0.129
Completed,0.65,61,2116,334,9.189,18,0.648
Completed,0.54,7,781,4403,4.591,3,0.89
Completed,0.53,7,2941,4625,2.468,10,0.527
Completed,0.52,9,925,1993,8.195,17,0.009
Completed,0.56,10,375,4087,5.692,20,0.215
Completed,0.56,10,3625,2771,5.195,2,0.1
Completed,0.57,16,4730,2456,1.027,19,0.347
Completed,0.65,54,1513,286,6.145,3,0.032
Completed,0.54,9,133,4980,0.155,18,0.289
Completed,0.53,13,3731,2270,9.262,9,0.8
Completed,0.64,24,653,480,1.11,10,0.195
Completed,0.52,6,2088,4550,5.113,11,0.439
Completed,0.55,16,4123,1918,4.228,4,0.958
Completed,0.55,11,1326,2724,2.167,11,0.089
Completed,0.53,6432,2416,828,3.165,14,0.242
Completed,0.54,13,3488,2420,0.238,19,0.67
Completed,0.52,6,487,4880,5.325,9,0.308
Completed,0.63,7,1904,478,7.34674002393291,2,0.5789267873576293
Completed,0.73,3327,822,76,8.675143843171858,8,0.5808920093945671
Completed,0.57,5,151,487,8.341182143924176,2,0.2698712885426209
Completed,0.68,206,958,187,5.295088673159155,3,0.4455560149136927
Completed,0.71,574,3079,112,2.99223202049866,5,0.3930894746349533
Completed,0.7,64,3937,140,5.190920940294755,1,0.573931655089634
Completed,0.73,2670,3057,126,0.7440107705542672,10,0.8591084298026667
Completed,0.69,464,4052,187,1.0669539286632004,5,0.6473864212097256
Completed,0.7,16,654,273,0.4404463590406621,3,0.8274563216630256
Completed,0.7,64,3330,190,5.248673409660327,2,0.5373682234746238
