Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.91,3297,3498,4664,42,119,40
Completed,0.82,1092,2256,1963,529,179,147
Completed,0.92,1424,2540,1415,292,94,27
Completed,0.92,2101,4810,2525,749,243,71
Completed,0.92,2043,1148,2733,955,163,57
Completed,0.93,815,230,885,706,128,12
Completed,0.88,2185,394,4236,169,235,156
Completed,0.91,2591,4147,1611,655,62,34
Completed,0.92,1758,3128,3033,324,150,113
Completed,0.92,1154,2835,1209,73,187,64
Completed,0.9,4789,4480,4782,905,27,20
Completed,0.88,1410,727,2471,416,211,169
Completed,0.89,2675,2941,4895,462,233,182
Completed,0.92,1444,3133,1613,751,182,76
Completed,0.92,1995,4145,3042,212,31,30
Completed,0.88,329,398,334,721,205,157
Completed,0.9,2338,231,4466,150,160,52
Completed,0.91,3860,1148,1294,403,131,7
Completed,0.91,1336,4810,1418,177,212,118
Completed,0.92,1899,2548,2535,848,126,37
Completed,0.91,454,1291,216,335,175,152
Completed,0.91,2621,3505,765,595,87,23
Completed,0.91,3145,3892,4653,430,250,69
Completed,0.9,5217,1829,4973,794,192,15
Completed,0.89,720,817,1088,246,100,92
Completed,0.91,1575,1834,1081,351,222,48
Completed,0.93,1637,2127,2851,100,193,3
Completed,0.89,1049,482,1734,925,99,79
Completed,0.91,3531,4359,4313,579,218,42
Completed,0.89,1243,2276,2088,447,194,81
Completed,0.92,2371,1358,3995,200,222,95
Completed,0.91,655,973,105,778,70,50
Completed,0.92,2615,2686,3884,474,188,17
Completed,0.91,2583,3604,1884,227,150,35
Completed,0.76,441,241,702,258,237,203
Completed,0.89,2161,388,4190,875,129,90
Completed,0.91,1698,3280,2928,656,230,180
Completed,0.9,758,2948,1002,905,201,131
Completed,0.92,1349,682,2205,622,161,104
Completed,0.9,1974,729,3588,972,242,144
Completed,0.91,1851,4476,1194,458,57,44
Completed,0.9,2487,2840,4770,504,156,124
Completed,0.91,2615,4068,4743,814,165,148
Completed,0.92,1499,318,2353,368,104,41
Completed,0.89,3680,4060,144,307,209,4
Completed,0.92,2558,3665,4033,735,113,80
Completed,0.92,2796,4977,3164,60,237,49
Completed,0.92,2273,980,3347,271,172,63
Completed,0.92,2062,2332,3846,939,47,32
Completed,0.92,1267,3577,1532,491,221,155
Completed,0.82,2648,561,4852,609,245,226
Completed,0.91,4760,3292,3672,891,145,11
Completed,0.92,904,2999,574,638,177,56
Completed,0.8,1205,894,1852,857,217,208
Completed,0.91,2938,4652,2392,832,244,24
Completed,0.91,2167,3016,3504,131,94,73
Completed,0.79,368,3349,430,383,119,118
Completed,0.8,1937,91,3956,385,215,134
Completed,0.92,1802,3449,2679,103,175,100
Completed,0.91,704,2531,933,357,147,86
Completed,0.92,1578,1513,725,69,196,38
Completed,0.93,1645,2430,2573,321,235,21
Completed,0.77,787,159,1458,642,72,69
Completed,0.92,1126,4215,1050,719,239,106
Completed,0.92,2936,3194,4934,260,83,62
Completed,0.92,1509,1953,2308,811,155,126
Completed,0.91,2604,2862,1762,13,115,13
Completed,0.92,2184,4508,2874,966,207,93
Completed,0.92,2811,650,4353,115,77,28
Completed,0.92,919,1669,468,911,229,72
Completed,0.92,2139,1963,3464,658,202,121
Completed,0.9,2937,1928,2783,238,74,40
Completed,0.89,922,450,1394,787,233,120
Completed,0.9,812,3928,1104,854,81,80
Completed,0.9,4656,3699,4714,186,242,3
Completed,0.92,1464,2742,1718,437,205,48
Completed,0.92,1856,4846,3103,604,117,97
Completed,0.91,3212,1034,2900,819,44,19
Completed,0.92,744,4778,601,361,225,170
Completed,0.91,1682,1263,1824,143,139,65
Completed,0.89,3971,4259,1523,511,173,12
Completed,0.91,1891,1860,3297,728,249,209
Completed,0.91,3382,4591,4597,760,149,56
Completed,0.92,2179,824,3002,739,140,47
Completed,0.9,2245,3087,4262,769,227,191
Completed,0.92,1259,532,1232,986,166,29
Completed,0.89,2020,2066,3928,615,136,28
Completed,0.92,1790,3792,2482,483,143,99
Completed,0.9,2025,3562,3560,558,54,53
Completed,0.9,1712,1391,3012,267,219,183
Completed,0.89,5464,2643,325,807,19,5
Completed,0.92,2839,4749,4252,234,179,85
Completed,0.92,2873,1249,4123,440,230,39
Completed,0.88,2033,2396,3684,771,106,71
Completed,0.93,1464,291,2300,191,201,21
Completed,0.88,1368,341,2504,684,187,127
Completed,0.91,1498,4083,208,139,111,62
Completed,0.92,2293,3228,3823,839,211,108
Completed,0.93,1356,2897,1975,588,235,94
Completed,0.89,5767,4377,3365,390,86,13
Completed,0.93,2566,781,4414,538,198,71
Completed,0.91,2467,1635,798,487,108,26
Completed,0.88,235,4452,44,882,185,125
Completed,0.92,1133,1716,1282,602,208,145
Completed,0.65,2204,2010,4512,848,238,158
Completed,0.91,2155,3255,2143,332,62,32
Completed,0.92,2461,4120,3216,632,152,76
Completed,0.88,987,4014,1584,248,228,213
Completed,0.9,489,2370,363,280,128,53
Completed,0.9,3903,1412,3520,32,163,8
Completed,0.91,3020,4707,2338,726,92,36
Completed,0.91,2029,2592,3723,300,246,116
Completed,0.9,4101,3789,4084,975,121,23
Completed,0.63,923,30,1791,457,178,165
Completed,0.92,1961,588,3403,917,195,60
Completed,0.92,1024,920,168,667,220,15
Completed,0.79,613,4621,862,649,193,190
Completed,0.91,2588,1733,2183,866,171,46
Completed,0.91,2135,4243,2067,297,234,57
Completed,0.91,422,3057,123,996,109,88
Completed,0.91,4254,4536,4052,45,197,12
Completed,0.91,1633,4549,1355,253,124,74
Completed,0.92,2241,3060,2744,711,215,26
Completed,0.91,1352,3393,838,959,248,43
Completed,0.91,2030,2232,1680,902,65,2
Completed,0.91,3202,1314,4754,651,101,51
Completed,0.92,1051,1075,1142,328,190,95
Completed,0.91,2935,4922,955,97,153,17
Completed,0.91,3333,3964,2940,348,184,35
Completed,0.9,1221,4168,1952,777,198,179
Completed,0.92,1092,1901,634,746,158,88
Completed,0.92,1742,1570,2634,994,133,102
Completed,0.91,2349,4461,3854,525,233,130
Completed,0.88,5911,4107,911,915,46,14
Completed,0.92,2538,3252,4523,126,135,93
Completed,0.92,1010,2959,1273,373,171,107
Completed,0.89,2147,719,3863,254,146,120
Completed,0.9,1607,2832,2625,223,249,147
Completed,0.91,972,1573,253,708,52,40
Completed,0.91,596,3164,645,471,214,161
Completed,0.92,3107,3720,4169,899,165,48
Completed,0.91,3049,2802,2262,653,141,3
Completed,0.92,2728,1091,3444,98,116,33
Completed,0.91,1010,4837,1152,584,183,156
Completed,0.92,1628,1320,2371,927,206,113
Completed,0.89,2247,2239,4371,680,240,64
Completed,0.91,484,135,448,345,82,20
Completed,0.92,1783,2647,3021,521,162,68
Completed,0.9,920,3565,1173,774,128,116
Completed,0.91,2807,3805,4789,190,38,36
Completed,0.92,2147,570,2697,142,151,14
Completed,0.92,893,862,873,388,187,59
Completed,0.9,1480,933,2553,880,83,77
Completed,0.91,2366,1789,1475,83,238,29
Completed,0.92,1652,3773,1781,696,203,85
Completed,0.88,6230,3543,2852,282,104,5
Completed,0.92,3061,4692,4953,949,228,98
Completed,0.92,3538,1188,4828,723,178,22
Completed,0.91,507,3631,354,507,246,199
Completed,0.92,1062,271,1593,977,144,39
Completed,0.92,748,1021,592,606,157,82
Completed,0.9,1883,4859,409,818,191,34
Completed,0.9,3686,3941,3482,571,225,16
Completed,0.92,2171,434,4012,510,88,58
Completed,0.92,402,1922,84,469,249,103
Completed,0.92,2190,1629,3182,217,213,89
Completed,0.91,2608,766,2105,762,125,8
Completed,0.91,1191,4392,743,161,223,76
Completed,0.92,3166,2903,4672,865,69,31
Completed,0.91,1853,3234,1437,618,98,45
Completed,0.92,1842,4099,2513,408,193,125
Completed,0.88,2542,278,4991,485,118,84
Completed,0.93,977,2393,1068,556,219,7
Completed,0.92,2213,1475,2814,809,243,53
Completed,0.89,2288,1010,4243,990,200,165
Completed,0.92,2151,175,3763,936,247,7
Completed,0.91,2047,1519,3422,354,123,100
Completed,0.92,1647,1133,1993,686,215,52
Completed,0.92,1924,4786,2123,892,132,68
Completed,0.92,2097,2525,3233,70,34,24
Completed,0.88,668,1275,923,611,234,166
Completed,0.78,1420,2193,2688,864,197,152
Completed,0.92,2369,3830,3946,644,159,117
Completed,0.92,1486,2182,2423,261,183,16
Completed,0.91,1814,4583,2993,478,239,205
Completed,0.92,2478,3118,3287,489,130,43
Completed,0.91,1874,3411,291,236,161,25
Completed,0.92,2746,3458,4911,635,206,139
Completed,0.88,9866,1260,4208,435,56,2
Completed,0.82,1515,78,2652,308,61,50
Completed,0.91,631,3819,264,763,237,137
Completed,0.91,962,2338,1541,732,153,95
Completed,0.92,2832,1382,4537,983,184,81
Completed,0.91,1952,4737,3357,516,209,186
Completed,0.92,2819,2701,4432,690,221,35
Completed,0.91,2785,3659,1334,940,194,18
Completed,0.92,2008,3221,3474,434,177,131
Completed,0.91,2277,1966,1161,888,120,59
Completed,0.89,5246,1673,3083,640,93,10
Completed,0.92,1156,663,1659,338,246,90
Completed,0.91,2325,4495,492,736,102,31
Completed,0.92,2665,2859,4064,289,189,75
Completed,0.91,3181,4202,3741,987,64,44
Completed,0.93,869,1686,1012,133,180,121
Completed,0.93,1315,372,1803,582,55,27
Completed,0.91,2014,4002,692,530,137,49
Completed,0.88,5977,4959,2613,781,170,4
Completed,0.92,1693,960,2802,549,236,113
Completed,0.91,2517,1354,1373,476,85,32
Completed,0.93,2663,2273,4393,226,112,18
Completed,0.9,1243,3520,2077,707,188,169
Completed,0.64,478,3,817,800,210,64
Completed,0.92,2251,3355,3121,168,202,56
Completed,0.92,1645,3022,1122,417,229,10
Completed,0.91,2688,4631,1842,117,164,42
Completed,0.9,4787,4299,4862,366,127,25
Completed,0.91,1796,1823,2279,503,118,78
Completed,0.92,610,469,531,210,243,47
Completed,0.88,7183,3905,1954,153,75,6
Completed,0.92,2187,3509,3382,826,232,86
Completed,0.9,348,2552,225,578,199,100
Completed,0.91,3094,4823,3803,401,107,55
Completed,0.89,1002,1067,1409,922,159,135
Completed,0.9,1692,1531,23,846,148,20
Completed,0.92,2067,2488,3273,597,174,38
Completed,0.88,2418,3974,4455,879,212,198
Completed,0.91,1134,4160,343,496,167,93
Completed,0.9,4675,3139,4233,545,15,12
Completed,0.92,2773,1598,4780,275,224,126
Completed,0.91,2397,4492,3578,245,140,107
Completed,0.91,1596,4423,2194,352,218,149
Completed,0.91,2578,4547,4652,885,179,154
Completed,0.9,3499,1204,1609,276,70,20
Completed,0.92,963,1756,478,815,208,98
Completed,0.93,1152,2985,1367,796,112,74
Completed,0.9,4479,3921,3007,120,200,10
Completed,0.91,1242,4934,310,367,223,59
Completed,0.91,2512,3413,1520,136,128,29
Completed,0.92,2907,3026,4297,383,167,44
Completed,0.91,851,2788,1134,870,243,137
Completed,0.91,1067,235,1766,687,178,69
Completed,0.91,2243,1244,3991,924,155,114
Completed,0.9,1933,3651,3364,617,204,183
Completed,0.91,4023,4407,3890,657,234,18
Completed,0.91,2758,4176,1585,891,195,32
Completed,0.92,2518,802,3703,461,204,29
Completed,0.88,8089,3717,4389,320,118,2
Completed,0.92,1339,946,1091,813,181,38
Completed,0.88,1740,83,3163,549,142,24
Completed,0.77,1878,2530,3781,992,217,213
Completed,0.81,704,320,1252,204,190,173
Completed,0.92,2399,708,4183,439,229,127
Completed,0.89,5726,4715,2077,829,28,14
Completed,0.91,2350,2241,4233,766,44,31
Completed,0.92,1331,3280,1969,407,215,142
Completed,0.9,1610,449,2864,337,187,110
Completed,0.91,1368,2655,373,610,158,7
Completed,0.67,1168,53,2254,915,232,197
Completed,0.92,2531,3511,2603,845,135,55
Completed,0.91,1407,3861,1265,863,150,103
Completed,0.91,606,1268,639,678,210,164
Completed,0.88,7348,1655,3777,75,133,1
Completed,0.91,2644,1894,1708,318,172,49
Completed,0.92,1699,3728,1799,106,217,83
Completed,0.89,5122,4665,2502,811,95,21
Completed,0.91,1858,4270,435,551,72,37
Completed,0.92,2197,2706,3948,351,240,100
Completed,0.91,1931,1476,2962,261,87,76
Completed,0.92,1431,539,1480,592,230,13
Completed,0.92,2712,933,4328,831,191,60
Completed,0.93,2243,2486,3696,292,209,42
Completed,0.92,1602,1467,841,39,248,28
Completed,0.92,1585,2698,2315,74,95,51
Completed,0.92,2197,4259,3333,781,222,112
Completed,0.91,1763,4656,1186,518,199,66
Completed,0.89,698,3913,729,334,101,91
Completed,0.92,3423,2974,4870,503,215,29
Completed,0.91,2868,1744,3220,608,120,52
Completed,0.92,1603,3600,2785,488,159,137
Completed,0.92,962,2132,994,847,81,5
Completed,0.91,4082,4439,4483,279,156,32
Completed,0.9,3674,4208,2260,22,179,17
Completed,0.9,486,1605,388,457,246,219
Completed,0.92,2726,1377,4730,794,166,118
Completed,0.92,1728,3813,2857,731,224,178
Completed,0.91,3696,668,3595,365,60,9
Completed,0.91,403,4832,87,974,200,133
Completed,0.92,2807,4726,4199,622,173,87
Completed,0.9,2650,2189,4885,138,90,46
Completed,0.91,652,626,744,966,226,109
Completed,0.9,1937,398,3443,708,203,93
Completed,0.91,2635,1334,2112,381,113,31
Completed,0.92,842,2604,970,481,205,54
Completed,0.91,3606,3460,3274,224,244,7
Completed,0.91,2095,1236,2207,654,55,34
Completed,0.92,2482,224,4508,894,32,19
Completed,0.91,1386,4341,1772,254,235,153
Completed,0.91,1471,1787,1150,194,159,81
Completed,0.92,2892,3954,3658,998,186,59
Completed,0.9,3367,4965,888,738,147,11
Completed,0.81,903,2411,1507,803,212,192
Completed,0.92,1954,3361,2176,764,239,44
Completed,0.91,3772,3312,4038,873,182,11
Completed,0.93,2010,2459,3118,671,162,27
Completed,0.89,2669,4857,5000,855,228,209
Completed,0.91,1305,1440,189,910,138,42
Completed,0.92,2649,1835,4539,343,218,139
Completed,0.89,5124,2671,1644,951,46,3
Completed,0.91,2699,4232,2661,152,145,66
Completed,0.92,1002,4629,587,397,184,113
Completed,0.92,2474,1931,3934,981,115,85
Completed,0.92,1107,993,420,184,198,23
Completed,0.88,1432,129,2565,427,221,38
Completed,0.9,295,2960,56,639,249,78
Completed,0.89,6263,3899,4352,466,67,15
Completed,0.91,1893,4761,1426,209,106,62
Completed,0.92,1895,3200,2909,879,210,124
Completed,0.92,2874,3755,4397,754,206,78
Completed,0.92,1658,4774,2328,513,245,125
Completed,0.89,2039,3213,3344,341,71,62
Completed,0.91,2131,2339,3863,583,199,109
Completed,0.92,836,775,506,256,117,46
Completed,0.91,820,3881,1008,652,171,143
Completed,0.92,1315,1327,1640,841,222,93
Completed,0.91,2904,4120,4110,99,247,54
Completed,0.9,4312,4505,1336,356,209,8
Completed,0.91,2373,3569,2974,560,104,70
Completed,0.88,723,3708,924,379,231,169
Completed,0.88,2581,250,4240,323,140,82
Completed,0.89,4268,1814,99,529,51,19
Completed,0.92,1731,3084,1730,613,143,58
Completed,0.88,2198,875,3415,683,239,194
Completed,0.91,3127,2757,4804,936,99,37
Completed,0.91,3510,1488,3291,956,195,14
Completed,0.9,1400,552,2274,132,122,75
Completed,0.91,868,2354,1217,717,234,60
Completed,0.92,2170,828,2429,784,134,27
Completed,0.92,2796,588,4578,546,158,43
Completed,0.92,1670,2795,2109,272,188,66
Completed,0.77,229,202,226,207,238,137
Completed,0.88,1795,1212,3079,468,214,186
Completed,0.91,4411,1982,4819,302,225,23
Completed,0.81,593,1043,834,598,88,86
Completed,0.65,1773,24,3684,856,111,101
Completed,0.91,2183,1585,1885,59,201,39
Completed,0.91,1581,1358,2529,692,157,126
Completed,0.91,2503,2816,1192,84,109,16
Completed,0.92,2110,2517,2823,403,152,17
Completed,0.93,1706,735,2654,919,170,71
Completed,0.91,2691,3142,4527,606,220,131
Completed,0.92,2132,2296,1793,247,17,9
Completed,0.91,1094,3248,1040,988,154,88
Completed,0.9,4521,4812,4554,162,34,25
Completed,0.89,1112,685,1667,553,206,149
Completed,0.88,2034,457,3817,809,245,163
Completed,0.92,1864,2854,3185,747,177,103
Completed,0.89,518,59,676,443,168,2
Completed,0.92,2436,1081,3529,200,129,48
Completed,0.9,4020,3623,1949,675,75,21
Completed,0.92,2762,4559,3748,475,236,84
Completed,0.92,1201,4321,819,230,213,99
Completed,0.86,14236,4521,1236,100,45,1
Completed,0.87,14256,3802,4950,52,23,3
Completed,0.87,1626,15,3016,347,41,8
Completed,0.87,13012,4370,4348,869,39,3
Completed,0.86,13791,4393,1694,726,19,5
Completed,0.87,530,46,617,781,160,9
Completed,0.9,4728,3204,4132,617,135,4
Completed,0.92,2910,2454,3441,83,129,6
Completed,0.91,2968,4916,2748,628,219,45
Completed,0.91,2100,4063,520,889,243,28
Completed,0.92,2039,1854,3028,179,227,115
Completed,0.9,991,292,1389,972,85,52
Completed,0.9,4742,1146,4086,733,123,6
Completed,0.81,238,2085,259,434,188,68
Completed,0.91,1463,3526,124,146,175,33
Completed,0.8,1081,972,1996,332,250,235
Completed,0.87,14208,4730,2734,702,13,8
Completed,0.83,2161,28,4244,499,213,6
Completed,0.87,8454,4308,474,401,92,2
Completed,0.87,9232,1937,1285,161,29,9
Completed,0.87,11092,3962,4429,551,80,2
Completed,0.87,12492,3330,4997,269,32,1
Completed,0.87,14010,4070,629,32,10,6
Completed,0.87,8721,1794,792,92,64,2
Completed,0.87,9255,3094,3418,106,24,5
Completed,0.87,9963,1278,4572,612,26,6
Completed,0.87,10562,4129,2149,280,37,5
Completed,0.87,12748,4711,3863,953,33,3
Completed,0.87,9943,4891,564,790,30,5
Completed,0.87,10382,3852,2910,680,42,4
Completed,0.86,10564,1879,313,409,48,2
Completed,0.84,2520,2022,4660,189,88,10
Completed,0.87,11753,1209,3369,197,42,1
Completed,0.87,10373,4997,3974,406,21,7
Completed,0.87,10159,4582,2494,804,53,4
Completed,0.87,10365,1553,4466,33,44,3
Completed,0.86,11463,1614,3892,858,29,3
Completed,0.87,12414,3924,4148,474,49,1
Completed,0.86,562,2043,859,485,199,8
Completed,0.87,8964,4346,911,578,60,3
Completed,0.86,12104,1344,1207,196,19,5
Completed,0.83,1673,2003,2939,522,22,2
Completed,0.87,8449,4014,75,831,56,10
Completed,0.87,8986,1704,331,466,22,7
Completed,0.86,12001,1756,594,885,34,1
Completed,0.87,12262,4938,2605,154,57,4
Completed,0.87,12968,3583,4301,594,47,5
Completed,0.87,12686,1515,4112,992,77,1
Completed,0.87,9622,4656,1135,343,65,3
Completed,0.87,9069,4193,1629,408,29,7
Completed,0.87,9673,3986,2849,888,68,2
Completed,0.87,9628,4570,4287,64,40,6
Completed,0.86,12337,858,3680,354,23,1
Completed,0.84,1779,2013,3582,845,129,7
Completed,0.87,9184,1067,2294,48,25,4
Completed,0.87,9238,3377,1998,663,58,1
Completed,0.87,10426,4563,969,552,27,7
Completed,0.87,11390,4749,4749,25,65,1
Completed,0.87,8729,1595,2685,610,49,8
Completed,0.87,10079,1917,1116,617,81,2
Completed,0.86,13206,3274,3738,565,9,4
Completed,0.85,14295,3473,1361,481,12,4
Completed,0.87,8631,4483,194,925,76,2
Completed,0.87,10578,3643,3061,263,55,2
Completed,0.87,11925,2917,3067,632,28,1
Completed,0.87,12906,4675,1309,887,15,6
Completed,0.86,1959,2050,3772,974,246,10
Completed,0.86,10983,3575,1070,84,31,4
Completed,0.86,214,59,107,35,135,6
Completed,0.87,9412,1621,892,351,46,4
Completed,0.87,11369,4843,3568,611,53,1
Completed,0.87,9579,4173,575,161,49,4
Completed,0.87,10239,4590,2917,311,6,5
Completed,0.87,10231,1055,4096,788,12,6
Completed,0.87,9682,4264,2094,39,73,2
Completed,0.86,11719,3770,3314,511,19,6
Completed,0.87,8300,4429,47,213,23,8
Completed,0.87,9058,1818,1796,472,83,1
Completed,0.87,9632,1400,2996,953,14,7
Completed,0.87,10801,1206,1380,692,29,3
Completed,0.87,9484,1858,2133,553,54,3
Completed,0.87,12754,4514,4177,608,30,2
Completed,0.85,1434,41,2454,743,192,4
Completed,0.87,10767,4884,4809,285,45,4
Completed,0.87,10451,4616,250,635,34,4
Completed,0.87,10832,1431,2965,407,56,1
Completed,0.87,12343,3855,2463,185,25,5
Completed,0.87,10160,1971,1452,948,69,2
Completed,0.86,12959,4026,3263,91,38,2
Completed,0.87,11543,3152,3989,999,20,4
Completed,0.86,13060,1648,3520,706,9,5
Completed,0.86,9709,4449,2394,514,88,1
Completed,0.87,12929,3678,4685,176,36,2
Completed,0.87,8170,3959,163,57,96,1
Completed,0.87,8915,3323,413,775,47,2
Completed,0.87,10055,4803,2509,415,84,2
Completed,0.83,158,2030,88,699,104,9
Completed,0.86,2468,18,4852,138,77,3
Completed,0.9,4210,3460,2469,910,179,6
Completed,0.89,7345,3515,4914,468,61,10
Completed,0.89,5325,1389,1412,888,127,4
Completed,0.93,2213,241,3167,224,123,3
Completed,0.9,3169,4859,347,679,189,8
Completed,0.9,4351,3905,3006,791,240,6
Completed,0.89,6312,997,825,371,73,1
Completed,0.92,2462,2350,3759,520,178,4
Completed,0.9,3888,2747,2261,66,10,8
Completed,0.89,5167,2931,3462,608,80,5
Completed,0.89,2976,1933,57,63,233,10
Completed,0.89,7258,815,4545,836,19,7
Completed,0.89,5645,4324,1786,257,169,2
Completed,0.89,3656,3236,28,614,50,9
Completed,0.9,4217,3354,3690,390,233,2
Completed,0.88,6048,1861,298,966,83,8
Completed,0.92,2777,392,4482,178,173,9
Completed,0.91,3058,847,2135,293,153,8
Completed,0.88,7333,1877,2639,567,103,6
Completed,0.91,2035,2910,1031,19,214,2
Completed,0.91,3853,2780,4811,561,128,7
Completed,0.9,3173,2396,1360,110,63,2
Completed,0.91,3827,975,3434,758,191,5
Completed,0.89,4518,3848,550,335,125,10
Completed,0.88,6902,4889,2896,199,74,9
Completed,0.93,777,288,780,650,242,4
Completed,0.93,3692,139,2403,5,65,5
Completed,0.89,5714,1492,2839,855,185,2
Completed,0.88,7662,3733,3826,88,105,4
Completed,0.9,3786,1484,2192,511,208,10
Completed,0.89,7853,4772,815,798,147,3
Completed,0.88,14199,3965,3157,673,159,1
Completed,0.88,8126,1249,358,249,29,7
Completed,0.93,3217,2279,4846,896,219,8
Completed,0.91,3011,2507,1480,446,93,3
Completed,0.91,934,2150,1144,432,181,5
Completed,0.9,6505,730,4078,705,68,2
Completed,0.91,4311,4096,1936,130,244,7
Completed,0.9,5577,4666,4595,279,201,6
Completed,0.91,2973,509,1737,828,111,1
Completed,0.89,5697,1588,3491,39,138,4
Completed,0.91,709,384,79,459,195,2
Completed,0.88,9988,1737,4655,686,59,5
Completed,0.91,5374,3360,1827,236,133,10
Completed,0.89,6909,3165,4376,772,89,2
Completed,0.91,3334,1698,1638,321,224,6
Completed,0.9,4199,579,3624,547,25,9
Completed,0.88,4699,4557,202,124,163,3
Completed,0.89,6577,4182,2549,472,143,5
Completed,0.9,3506,683,971,923,45,9
Completed,0.88,2136,2066,4297,212,204,8
Completed,0.89,5170,3073,2035,636,108,3
Completed,0.9,3927,2655,3334,164,53,6
Completed,0.92,1009,2248,497,740,135,1
Completed,0.9,5457,1099,4749,404,115,4
Completed,0.9,4635,3998,1270,952,197,9
Completed,0.9,5029,4766,3924,581,248,10
Completed,0.92,1159,179,1532,29,196,3
