Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.7,12,1918,2743,0.217,17,0.05
Completed,0.71,14,4266,1786,0.582,30,0.001
Completed,0.74,218,3464,54,0.445,40,0.25
Completed,0.71,9,303,4857,0.656,23,0.1
Completed,0.69,13,714,1150,0.168,47,0.025
Completed,0.7,10,3021,3765,0.996,17,0.005
Completed,0.7,13,1369,1554,0.517,33,0.1
Completed,0.73,29,4877,582,0.552,9,0.01
Completed,0.69,31,4532,2982,0.001,1,0.01
Completed,0.73,35,3614,359,0.542,6,0.1
Completed,0.7,30,4509,3014,0.001,1,0.025
Completed,0.74,71,1959,196,0.549,50,0.005
Completed,0.73,27,4942,677,0.608,1,0.1
Completed,0.72,37,4625,424,0.613,47,0.01
Completed,0.71,321,1046,54,0.57,50,0.01
Completed,0.73,37,4135,399,0.54,17,0.005
Completed,0.71,21,4994,1097,0.591,1,0.01
Completed,0.73,40,4669,355,0.538,16,0.001
Completed,0.69,9,2417,4562,0.999,1,0.1
Completed,0.74,14,117,129,0.559,1,0.05
Completed,0.74,40,3917,335,0.581,1,0.001
Completed,0.73,74,3212,109,0.545,27,0.05
Completed,0.73,16,4940,1328,0.682,44,0.001
Completed,0.72,10,1,290,0.555,12,0.25
Completed,0.72,13,3209,1458,0.743,30,0.05
Completed,0.69,13,3831,2485,0.17,50,0.05
Completed,0.71,17,4240,1509,0.726,38,0.05
Completed,0.74,21,556,269,0.58,14,0.05
Completed,0.68,11,39,318,0.589,12,0.005
Completed,0.71,31,5000,1103,0.001,45,0.01
Completed,0.71,18,5000,1131,0.679,44,0.1
Completed,0.73,18,4955,1124,0.691,47,0.05
Completed,0.74,18,162,118,0.451,12,0.25
Completed,0.72,18,5000,1439,0.754,46,0.001
Completed,0.71,19,3745,1,0.001,1,0.05
Completed,0.71,20,1363,1784,0.999,15,0.25
Completed,0.7,10,1607,4475,0.273,31,0.001
Completed,0.72,21,4579,978,0.905,19,0.005
Completed,0.71,11,2851,2535,0.746,9,0.05
Completed,0.7,13,816,1695,0.115,46,0.025
Completed,0.62,9,42,3713,0.862,4,0.25
Completed,0.72,14,3642,2053,0.496,41,0.01
Completed,0.7,11,3788,4274,0.15,33,0.05
Completed,0.74,17,2376,270,0.517,20,0.005
Completed,0.69,9,2168,2828,0.047,23,0.025
Completed,0.73,17,4194,1402,0.662,35,0.01
Completed,0.71,10,3383,4768,0.942,39,0.25
Completed,0.71,26,420,686,0.325,2,0.005
Completed,0.71,10,1229,3980,0.574,50,0.001
Completed,0.72,17,2631,562,0.191,13,0.005
Completed,0.69,11,4945,3420,0.407,15,0.005
Completed,0.67,12,1356,2346,0.789,27,0.05
Completed,0.72,11,1543,3139,0.457,26,0.1
Completed,0.72,13,4819,2338,0.841,13,0.025
Completed,0.63,10,2759,3838,0.561,11,0.05
Completed,0.73,26,1045,381,0.18,49,0.25
Completed,0.7,8,604,4916,0.921,3,0.01
Completed,0.72,16,3256,873,0.307,41,0.001
Completed,0.74,12,4320,3115,0.089,37,0.25
Completed,0.71,16,1981,1416,0.706,24,0.1
Completed,0.72,9,2232,4170,0.232,22,0.01
Completed,0.72,306,3955,49,0.598,35,0.005
Completed,0.71,10,3476,3471,0.757,43,0.025
Completed,0.68,9,191,2006,0.389,5,0.05
Completed,0.69,10,667,2784,0.634,45,0.05
Completed,0.71,12,3016,1748,0.001,7,0.25
Completed,0.66,10,4413,4584,0.348,17,0.01
Completed,0.72,17,1752,1205,0.978,30,0.005
Completed,0.69,12,1859,2627,0.284,42,0.005
Completed,0.72,16,4520,1592,0.917,5,0.05
Completed,0.68,9,3065,4428,0.695,19,0.001
Completed,0.71,33,716,1049,0.065,32,0.005
Completed,0.69,10,298,4327,0.818,18,0.001
Completed,0.74,59,3584,206,0.453,31,0.25
Completed,0.69,11,4004,3627,0.169,47,0.01
Completed,0.65,10,2280,2162,0.537,9,0.1
Completed,0.69,11,1952,4760,0.028,11,0.05
Completed,0.73,24,4291,717,0.643,49,0.005
Completed,0.71,10,3129,2959,0.985,28,0.01
Completed,0.7,11,477,1260,0.368,16,0.25
Completed,0.68,10,1016,3295,0.624,36,0.005
Completed,0.69,10,2729,2494,0.241,23,0.1
Completed,0.66,11,4692,3994,0.397,1,0.25
Completed,0.72,23,1416,537,0.777,39,0.05
Completed,0.68,10,1326,3824,0.47,40,0.25
Completed,0.73,36,4916,406,0.852,3,0.1
Completed,0.67,9,2504,3264,0.51,25,0.05
Completed,0.68,12,1102,2190,0.129,38,0.025
Completed,0.71,9,391,2984,0.879,14,0.005
Completed,0.7,13,3354,1558,0.263,26,0.05
Completed,0.71,10,4067,4924,0.109,48,0.1
Completed,0.68,10,2041,842,0.726,11,0.025
Completed,0.68,9,2484,3557,0.213,8,0.005
Completed,0.72,15,3896,1896,0.579,45,0.25
Completed,0.69,10,3691,4117,0.799,29,0.05
Completed,0.74,16,91,113,0.432,17,0.01
Completed,0.67,10,923,4631,0.684,33,0.025
Completed,0.7,37,2958,1135,0.052,21,0.001
Completed,0.7,12,4628,2691,0.336,7,0.005
Completed,0.73,14,1655,1852,0.967,44,0.025
Completed,0.71,11,1690,3640,0.367,2,0.05
Completed,0.72,14,4653,2136,0.997,40,0.005
Completed,0.67,10,2924,4346,0.654,35,0.01
Completed,0.73,47,899,186,0.021,23,0.025
Completed,0.66,10,125,4402,0.769,28,0.025
Completed,0.72,21,3715,1062,0.401,15,0.1
Completed,0.71,12,3862,2608,0.244,12,0.01
Completed,0.71,10,2459,1612,0.61,50,0.001
Completed,0.71,10,2085,4054,0.077,46,0.1
Completed,0.73,35,4120,480,0.695,9,0.25
Completed,0.67,10,3310,3347,0.909,19,0.01
Completed,0.68,10,337,2429,0.295,32,0.025
Completed,0.66,10,1146,2901,0.541,20,0.25
Completed,0.67,12,2558,1319,0.161,33,0.005
Completed,0.67,10,4872,4694,0.438,42,0.01
Completed,0.71,19,1273,769,0.821,4,0.025
Completed,0.69,10,1460,4999,0.427,6,0.25
Completed,0.71,25,4746,800,0.809,43,0.001
Completed,0.68,10,2685,3033,0.593,34,0.001
Completed,0.71,12,962,1490,0.21,22,0.05
Completed,0.7,10,521,3221,0.953,30,0.05
Completed,0.72,11,3182,2265,0.337,18,0.005
Completed,0.7,11,4247,3755,0.059,7,0.025
Completed,0.73,31,1898,454,0.674,44,0.01
Completed,0.67,10,2314,2700,0.138,48,0.001
Completed,0.71,14,4028,1821,0.505,11,0.01
Completed,0.66,10,3550,4667,0.85,13,0.05
Completed,0.66,11,273,1132,0.484,26,0.25
Completed,0.69,9,750,4087,0.727,25,0.1
Completed,0.74,61,3090,122,0.096,37,0.025
Completed,0.68,12,4486,3554,0.253,40,0.1
Completed,0.7,14,1834,1933,0.885,3,0.01
Completed,0.66,11,1786,4243,0.316,16,0.05
Completed,0.74,54,4437,278,0.947,28,0.01
Completed,0.69,10,2982,3710,0.665,49,0.025
Completed,0.7,11,643,2089,0.033,12,0.25
Completed,0.66,10,225,2544,0.788,38,0.1
Completed,0.71,13,3501,1666,0.421,1,0.001
Completed,0.72,10,3921,4511,0.201,24,0.025
Completed,0.66,10,2207,976,0.567,36,0.05
Completed,0.67,8,2025,3378,0.121,32,0.25
Completed,0.71,13,4374,2421,0.737,20,0.1
Completed,0.64,10,3212,3912,0.891,5,0.005
Completed,0.69,14,550,611,0.275,42,0.01
Completed,0.67,9,1089,4843,0.53,10,0.005
Completed,0.71,18,2812,643,0.149,47,0.01
Completed,0.68,12,4775,2876,0.489,31,0.05
Completed,0.71,15,1489,1333,0.871,18,0.001
Completed,0.7,12,1399,3058,0.377,16,0.025
Completed,0.72,16,4999,1476,0.757,29,0.25
Completed,0.69,9,2587,4851,0.605,46,0.1
Completed,0.73,15,1175,925,0.222,8,0.05
Completed,0.72,9,464,3897,0.973,44,0.005
Completed,0.73,34,3437,323,0.356,6,0.1
Completed,0.69,11,4150,3190,0.016,21,0.001
Completed,0.66,9,2115,2272,0.631,34,0.05
Completed,0.7,9,2410,4558,0.18,38,0.005
Completed,0.7,16,3812,1218,0.548,25,0.001
Completed,0.7,11,3607,2764,0.83,2,0.25
Completed,0.69,9,18,1768,0.465,40,0.025
Completed,0.73,10,850,3484,0.715,10,0.01
Completed,0.66,11,2875,1980,0.085,48,0.05
Completed,0.72,11,4545,4190,0.303,27,0.005
Completed,0.72,12,1584,2938,0.659,25,0.001
Completed,0.72,18,4559,1278,0.043,37,0.1
Completed,0.7,10,2869,4741,0.321,40,0.025
Completed,0.72,15,832,737,0.938,3,0.05
Completed,0.71,8,21,4013,0.195,48,0.05
Completed,0.73,28,3619,517,0.577,10,0.001
Completed,0.68,11,3804,3316,0.793,15,0.01
Completed,0.66,10,2394,2476,0.412,27,0.005
Completed,0.67,9,2146,4449,0.901,29,0.25
Completed,0.73,18,4173,1031,0.269,17,0.025
Completed,0.7,12,3401,2646,0.111,8,0.05
Completed,0.7,11,437,1571,0.742,45,0.005
Completed,0.67,10,1208,3609,0.499,7,0.1
Completed,0.7,11,2608,2183,0.865,44,0.005
Completed,0.67,10,4961,4305,0.521,34,0.01
Completed,0.74,44,1374,223,0.154,21,0.25
Completed,0.69,11,1521,4138,0.594,19,0.05
Completed,0.73,187,4797,95,0.229,32,0.25
Completed,0.64,11,2776,3575,0.385,43,0.1
Completed,0.71,12,1062,1876,0.753,5,0.005
Completed,0.7,10,582,2673,0.005,47,0.025
Completed,0.71,12,3233,1872,0.638,9,0.001
Completed,0.67,10,4337,4610,0.982,18,0.25
Completed,0.72,20,1998,1153,0.352,31,0.01
Completed,0.7,9,2209,3243,0.837,28,0.1
Completed,0.71,13,3933,2208,0.453,15,0.001
Completed,0.67,10,3494,3806,0.176,12,0.1
Completed,0.69,13,207,427,0.557,50,0.01
Completed,0.71,9,646,4942,0.31,1,0.025
Completed,0.71,15,2994,821,0.925,38,0.01
Completed,0.71,11,4430,3005,0.71,36,0.05
Completed,0.71,15,1769,1540,0.093,23,0.25
Completed,0.66,10,1798,4786,0.646,11,0.1
Completed,0.73,33,4459,665,0.032,49,0.01
Completed,0.69,11,3121,2849,0.372,26,0.25
Completed,0.72,13,773,1384,0.989,13,0.01
Completed,0.71,9,237,3399,0.237,37,0.05
Completed,0.69,12,3523,2364,0.621,24,0.01
Completed,0.71,10,4060,3962,0.773,3,0.005
Completed,0.7,12,2336,583,0.392,41,0.25
Completed,0.72,14,1891,2517,0.921,43,0.001
Completed,0.73,15,4230,1716,0.288,5,0.01
Completed,0.67,10,3185,4454,0.069,22,0.005
Completed,0.69,12,533,997,0.699,35,0.025
Completed,0.69,10,954,4294,0.449,17,0.25
Completed,0.73,23,2669,251,0.814,30,0.1
Completed,0.7,11,4749,3731,0.533,45,0.001
Completed,0.72,12,1472,2032,0.165,7,0.025
Completed,0.7,10,1266,3453,0.582,9,0.05
Completed,0.7,16,4854,2027,0.216,46,0.001
Completed,0.7,10,2559,4150,0.437,31,0.025
Completed,0.73,131,1159,68,0.804,19,0.05
Completed,0.64,9,329,4605,0.049,33,0.01
Completed,0.73,14,3294,1187,0.681,21,0.25
Completed,0.7,13,4124,2802,0.963,4,0.1
Completed,0.67,9,2096,1727,0.332,41,0.05
Completed,0.69,9,2424,3856,0.856,39,0.01
Completed,0.73,36,3834,360,0.473,2,0.025
Completed,0.73,12,3746,3159,0.133,23,0.05
Completed,0.7,10,148,2320,0.515,35,0.1
Completed,0.71,10,861,3095,0.26,15,0.1
Completed,0.71,14,2898,1435,0.875,27,0.001
Completed,0.72,10,4685,4898,0.721,50,0.05
Completed,0.71,22,1711,894,0.105,13,0.05
Completed,0.71,11,1667,3930,0.691,46,0.25
Completed,0.72,28,4632,590,0.073,8,0.01
Completed,0.67,10,2942,3398,0.291,16,0.1
Completed,0.69,11,915,2402,0.906,29,0.01
Completed,0.67,10,104,2856,0.165,21,0.001
Completed,0.72,15,3692,1352,0.545,34,0.05
Completed,0.65,10,3878,4825,0.825,44,0.025
Completed,0.7,14,2477,664,0.442,6,0.005
Completed,0.69,8,2062,3692,0.993,2,0.1
Completed,0.7,14,4100,2110,0.363,40,0.01
Completed,0.7,10,3328,4223,0.017,38,0.025
Completed,0.73,16,353,297,0.65,25,0.001
Completed,0.68,10,1125,4531,0.405,27,0.05
Completed,0.72,14,2535,957,0.773,14,0.01
Completed,0.7,12,4888,2562,0.613,10,0.025
Completed,0.72,13,1291,1644,0.248,48,0.1
Completed,0.68,12,1438,2746,0.501,49,0.01
Completed,0.72,14,4724,1789,0.134,12,0.05
Completed,0.71,10,2703,4537,0.48,16,0.001
Completed,0.69,13,979,1236,0.846,28,0.025
Completed,0.69,234,499,4211,0.1,24,0.1
Completed,0.69,11,4264,3502,0.889,38,0.05
Completed,0.72,14,1915,1959,0.257,1,0.025
Completed,0.73,10,2292,4869,0.805,5,0.025
Completed,0.72,24,4006,904,0.423,42,0.005
Completed,0.7,11,3567,3078,0.207,32,0.01
Completed,0.69,10,290,1457,0.589,20,0.25
Completed,0.69,11,729,3170,0.341,30,0.01
Completed,0.7,12,3067,2291,0.957,18,0.001
Completed,0.7,11,4503,3879,0.678,10,0.001
Completed,0.73,46,1852,344,0.063,47,0.05
Completed,0.69,11,1725,3326,0.741,34,0.005
Completed,0.72,13,4376,2447,0.125,22,0.25
Completed,0.66,9,3038,4035,0.279,6,0.05
Completed,0.72,17,699,500,0.894,43,0.1
Completed,0.69,9,163,4713,0.144,7,0.01
Completed,0.73,21,3440,748,0.526,44,0.05
Completed,0.71,12,3977,2922,0.868,30,0.005
Completed,0.7,11,2263,1301,0.485,17,0.025
Completed,0.68,11,1964,4367,0.951,14,0.025
Completed,0.74,91,4312,168,0.32,26,0.001
Completed,0.7,11,3267,3658,0.037,48,0.25
Completed,0.72,11,607,2115,0.669,11,0.05
Completed,0.68,12,1028,2590,0.417,41,0.005
Completed,0.72,13,2751,1633,0.784,3,0.25
Completed,0.72,11,4832,4381,0.563,24,0.01
Completed,0.72,17,1545,1080,0.197,36,0.25
Completed,0.71,10,1339,4688,0.552,36,0.001
Completed,0.71,20,4937,1114,0.185,23,0.05
Completed,0.7,10,2642,2719,0.469,1,0.005
Completed,0.66,13,1232,1801,0.834,39,0.01
Completed,0.67,10,402,3535,0.081,13,0.005
Completed,0.68,14,3377,1953,0.711,50,0.1
Completed,0.7,11,4207,4066,0.933,28,0.001
Completed,0.75,16,2170,141,0.3,15,0.005
Completed,0.67,10,2350,3012,0.762,19,0.25
Completed,0.73,16,3751,1508,0.381,32,0.01
Completed,0.65,10,3663,4981,0.225,46,0.001
Completed,0.67,9,75,820,0.609,8,0.01
Completed,0.65,10,788,3774,0.352,42,0.001
Completed,0.74,19,2815,434,0.969,4,0.25
Completed,0.7,13,4603,3243,0.627,20,0.025
Completed,0.72,15,1638,2247,0.013,33,0.01
Completed,0.7,11,1624,3228,0.178,39,0.25
Completed,0.74,13,4599,2231,0.559,1,0.01
Completed,0.64,11,2831,3788,0.842,23,0.005
Completed,0.73,19,794,448,0.46,36,0.001
Completed,0.68,9,63,4966,0.704,16,0.05
Completed,0.72,121,3662,806,0.087,29,0.001
Completed,0.67,12,3769,3026,0.308,49,0.1
Completed,0.66,11,2358,1522,0.924,12,0.025
Completed,0.69,9,2186,4081,0.388,9,0.005
Completed,0.74,102,4213,155,0.755,47,0.1
Completed,0.71,10,3363,3521,0.6,31,0.05
Completed,0.69,10,399,1939,0.234,18,0.01
Completed,0.69,13,1250,2733,0.976,32,0.025
Completed,0.69,12,2651,1815,0.345,20,0.05
Completed,0.68,12,4926,4673,0.004,4,0.25
Completed,0.72,15,1338,1099,0.636,42,0.001
Completed,0.67,10,1561,4386,0.118,44,0.05
Completed,0.72,18,4838,1085,0.748,7,0.025
Completed,0.69,10,2738,2585,0.903,21,0.1
Completed,0.7,12,1024,1628,0.27,33,0.05
Completed,0.68,11,625,3663,0.519,17,0.05
Completed,0.71,13,3276,2120,0.151,29,0.025
Completed,0.7,11,4301,4362,0.494,45,0.005
Completed,0.74,80,1963,163,0.859,8,0.05
Completed,0.67,10,2249,2917,0.327,10,0.1
Completed,0.71,19,3974,1296,0.944,48,0.25
Completed,0.66,11,3456,4717,0.66,26,0.025
Completed,0.66,11,169,752,0.045,14,0.25
Completed,0.65,10,689,4030,0.791,37,0.001
Completed,0.73,24,3037,495,0.41,25,0.1
Completed,0.7,11,4394,3331,0.188,3,0.05
Completed,0.7,16,1734,2452,0.572,40,0.1
Completed,0.66,12,1841,3874,0.127,27,0.01
Completed,0.74,45,4501,339,0.508,15,0.025
Completed,0.71,11,3085,3174,0.855,13,0.01
Completed,0.69,11,738,2296,0.471,50,0.05
Completed,0.64,10,277,3073,0.724,2,0.01
Completed,0.73,17,3564,1452,0.107,39,0.1
Completed,0.68,11,4022,4874,0.266,35,0.005
Completed,0.68,13,2298,909,0.88,23,0.001
Completed,0.69,11,1934,3507,0.43,21,0.1
Completed,0.7,15,4272,1964,0.798,33,0.005
Completed,0.74,10,3149,4206,0.58,41,0.25
Completed,0.69,10,994,4542,0.964,46,0.01
Completed,0.68,20,2709,1241,0.334,9,0.001
Completed,0.71,12,4711,2741,0.054,19,0.01
Completed,0.7,14,1434,1784,0.687,31,0.005
Completed,0.71,12,1309,2577,0.066,30,0.05
Completed,0.72,16,4897,1659,0.697,17,0.005
Completed,0.71,9,2524,4517,0.915,7,0.001
Completed,0.72,19,1123,943,0.282,45,0.1
Completed,0.7,10,370,4237,0.538,5,0.001
Completed,0.74,36,3334,311,0.172,43,0.01
Completed,0.69,11,4086,3677,0.45,35,0.25
Completed,0.7,10,2059,2095,0.816,22,0.025
Completed,0.67,9,2466,4810,0.37,24,0.025
Completed,0.72,12,3711,2870,0.641,41,0.25
Completed,0.68,11,902,3384,0.78,49,0.025
Completed,0.72,12,2938,2388,0.398,11,0.005
Completed,0.72,11,4647,3944,0.239,13,0.001
Completed,0.73,28,1673,605,0.622,26,0.01
Completed,0.71,10,1708,4893,0.208,18,0.01
Completed,0.73,21,4672,889,0.591,30,0.05
Completed,0.7,11,2904,3099,0.81,47,0.05
Completed,0.71,12,877,1439,0.43,10,0.25
Completed,0.66,10,147,3155,0.672,42,0.001
Completed,0.68,15,3735,2315,0.057,5,0.05
Completed,0.69,12,3842,3861,0.338,20,0.25
Completed,0.73,17,2442,365,0.956,32,0.1
Completed,0.71,10,2103,2807,0.482,36,0.001
Completed,0.72,15,4140,1733,0.847,24,0.025
Completed,0.66,10,3290,4600,0.508,1,0.1
Completed,0.69,10,316,1182,0.14,38,0.025
Completed,0.67,11,1167,4154,0.884,12,0.01
Completed,0.74,60,2578,72,0.251,49,0.25
Completed,0.68,12,4853,3447,0.098,28,0.005
Completed,0.68,13,1255,2021,0.728,16,0.025
Completed,0.7,11,1478,3746,0.023,14,0.005
Completed,0.69,14,4765,2047,0.655,27,0.01
Completed,0.67,10,2665,4279,0.996,48,0.025
Completed,0.74,33,940,236,0.365,10,0.1
Completed,0.65,10,542,4468,0.612,40,0.25
Completed,0.71,27,3203,1011,0.246,2,0.05
Completed,0.69,13,4228,2502,0.399,25,0.025
Completed,0.71,15,1880,1701,0.766,38,0.001
Completed,0.65,9,2332,3947,0.296,34,0.05
Completed,0.73,28,4047,568,0.912,21,0.025
Completed,0.69,11,3529,3414,0.692,6,0.25
Completed,0.7,10,252,2378,0.076,44,0.1
Completed,0.69,11,772,2834,0.823,8,0.005
Completed,0.72,13,3110,1369,0.44,46,0.001
Completed,0.72,12,4467,4801,0.158,29,0.025
Completed,0.73,30,1817,680,0.539,16,0.25
Completed,0.67,11,1768,2990,0.22,4,0.001
Completed,0.71,17,4418,1525,0.603,42,0.1
Completed,0.7,12,3002,4957,0.76,33,0.05
Completed,0.7,13,664,836,0.378,20,0.01
Completed,0.64,9,203,3791,0.629,31,0.1
Completed,0.73,65,3481,412,0.014,19,0.005
Completed,0.7,12,3940,3258,0.359,9,0.025
Completed,0.69,10,2225,2223,0.975,47,0.25
Completed,0.7,8,2007,4625,0.462,50,0.05
Completed,0.73,18,4355,1168,0.828,12,0.005
Completed,0.69,11,3232,2658,0.55,15,0.001
Completed,0.69,11,572,1858,0.183,28,0.1
Completed,0.65,10,1068,3589,0.934,22,0.001
Completed,0.68,12,2792,1890,0.302,35,0.025
Completed,0.7,11,4794,4123,0.086,39,0.025
Completed,0.73,138,1507,80,0.717,2,0.01
Completed,0.7,11,1382,4311,0.035,3,0.025
Completed,0.73,65,4980,228,0.668,40,0.05
Completed,0.7,11,2607,3604,0.944,37,0.01
Completed,0.7,14,1196,2178,0.314,25,0.001
Completed,0.68,10,443,2650,0.568,26,0.025
Completed,0.7,14,3417,1576,0.203,14,0.001
Completed,0.7,11,4169,4443,0.418,11,0.05
Completed,0.69,12,2132,1025,0.786,48,0.005
Completed,0.66,10,2393,3310,0.278,44,0.01
Completed,0.7,14,3794,2471,0.892,7,0.001
Completed,0.72,10,3628,4017,0.735,18,0.1
Completed,0.66,158,39,521,0.118,30,0.005
Completed,0.68,9,829,4737,0.874,22,0.25
Completed,0.74,16,2855,733,0.49,34,0.1
Completed,0.72,12,4564,2943,0.147,43,0.25
Completed,0.72,18,1600,1283,0.528,6,0.05
Completed,0.7,148,1564,4185,0.751,7,0.01
Completed,0.72,10,2887,3488,0.23,30,0.25
Completed,0.67,12,851,1984,0.596,17,0.001
Completed,0.7,9,2,2760,0.349,34,0.01
Completed,0.73,14,3601,1764,0.98,22,0.001
Completed,0.72,10,3826,4563,0.64,5,0.05
Completed,0.68,12,2414,1223,0.007,43,0.25
Completed,0.73,9,2125,3195,0.555,41,0.01
Completed,0.73,13,4151,2277,0.174,3,0.025
Completed,0.7,10,3419,3893,0.456,24,0.025
Completed,0.74,17,455,318,0.839,37,0.25
Completed,0.73,10,1189,4855,0.091,13,0.25
Completed,0.7,13,2590,929,0.708,26,0.025
Completed,0.67,13,4983,3052,0.928,49,0.1
Completed,0.72,19,1394,1470,0.312,11,0.001
Completed,0.68,12,1501,2891,0.94,13,0.005
Completed,0.72,18,4776,1348,0.323,50,0.01
Completed,0.68,10,2794,4828,0.042,27,0.05
Completed,0.73,18,1081,629,0.656,15,0.01
Completed,0.66,10,563,3926,0.414,35,0.025
Completed,0.72,217,3216,625,0.795,23,0.01
Completed,0.68,14,4358,3363,0.576,2,0.001
Completed,0.68,9,2018,2406,0.192,39,0.1
Completed,0.68,9,2189,4496,0.744,41,0.1
Completed,0.73,26,3912,961,0.114,4,0.01
Completed,0.7,12,3511,2559,0.266,21,0.001
Completed,0.71,10,226,1680,0.899,33,0.25
Completed,0.66,10,627,3695,0.155,19,0.005
Completed,0.67,13,2976,2074,0.523,31,0.01
Completed,0.72,11,4451,4258,0.863,46,0.25
Completed,0.73,45,1789,293,0.498,9,0.025
Completed,0.7,11,1818,3539,0.802,22,0.025
Completed,0.71,15,4480,1918,0.434,34,0.001
Completed,0.66,9,3103,4101,0.219,44,0.1
Completed,0.73,50,754,137,0.584,6,0.005
Completed,0.62,9,255,4652,0.33,45,0.025
Completed,0.71,17,3541,1117,0.96,8,0.005
Completed,0.71,12,4039,2715,0.683,17,0.05
Completed,0.65,10,2316,1836,0.05,29,0.01
Completed,0.72,11,1911,3770,0.512,27,0.25
Completed,0.73,36,4251,469,0.131,14,0.005
Completed,0.68,11,3167,3207,0.475,10,0.25
Completed,0.72,11,515,2250,0.858,47,0.001
Completed,0.69,11,973,3047,0.102,3,0.005
Completed,0.7,14,2686,1504,0.72,40,0.01
Completed,0.7,10,4727,4984,0.877,37,0.001
Completed,0.72,19,1452,785,0.262,25,0.1
Completed,0.69,10,1287,4699,0.991,23,0.01
Completed,0.73,22,4876,774,0.374,36,0.25
Completed,0.7,22,2542,2896,0.029,38,0.001
Completed,0.73,13,1140,1314,0.645,1,0.1
Completed,0.68,10,348,3351,0.394,50,0.1
Completed,0.72,12,3311,2433,0.776,12,0.05
Completed,0.69,11,4102,4048,0.618,16,0.01
Completed,0.69,11,2076,474,0.236,28,0.005
Completed,0.69,11,2444,2603,0.702,31,0.001
Completed,0.72,16,3855,1607,0.071,18,0.1
Completed,0.67,11,3728,4406,0.286,9,0.01
Completed,0.67,10,129,1066,0.918,47,0.005
Completed,0.69,9,880,4342,0.167,5,0.05
Completed,0.73,43,2916,182,0.534,43,0.005
Completed,0.7,11,4664,3645,0.813,32,0.001
Completed,0.71,13,1691,2141,0.447,19,0.25
Completed,0.71,13,1647,2676,0.843,37,0.1
Completed,0.71,15,4610,1836,0.478,24,0.25
Completed,0.68,11,250,2851,0.398,27,0.01
Completed,0.7,13,2330,669,0.239,50,0.025
Completed,0.68,11,1877,3736,0.697,46,0.05
Completed,0.71,197,4226,2036,0.067,9,0.005
Completed,0.67,10,3201,4296,0.282,19,0.001
Completed,0.73,21,540,253,0.915,31,0.1
Completed,0.72,10,938,4458,0.171,21,0.1
Completed,0.72,13,2662,1001,0.539,33,0.25
Completed,0.73,13,4762,2518,0.816,41,0.01
Completed,0.68,14,1475,1717,0.451,4,0.005
Completed,0.7,11,1253,2800,0.798,6,0.1
Completed,0.72,15,4851,1726,0.431,43,0.025
Completed,0.67,10,2575,4600,0.215,35,0.05
Completed,0.72,17,1165,1182,0.581,22,0.01
Completed,0.66,9,313,4147,0.333,30,0.25
Completed,0.73,148,3288,65,0.964,17,0.001
Completed,0.69,11,4137,3448,0.687,7,0.05
Completed,0.68,10,2100,2022,0.054,45,0.1
Completed,0.69,9,2439,4893,0.509,49,0.005
Completed,0.64,11,145,1432,0.854,26,0.05
Completed,0.69,12,2902,2315,0.723,37,0.005
Completed,0.67,13,4669,3855,0.881,41,0.025
Completed,0.73,47,1705,359,0.266,3,0.001
Completed,0.7,10,1671,4820,0.912,42,0.05
Completed,0.74,25,4645,660,0.297,5,0.25
Completed,0.68,10,2936,2853,0.075,20,0.005
Completed,0.7,13,899,1349,0.692,32,0.1
Completed,0.71,10,110,3394,0.44,18,0.25
Completed,0.71,13,3708,2398,0.823,30,0.001
Completed,0.7,11,3874,3928,0.539,47,0.025
Completed,0.72,13,2464,588,0.159,10,0.05
Completed,0.65,11,2056,2561,0.656,12,0.005
Completed,0.72,20,4084,1643,0.023,49,0.05
Completed,0.72,10,3332,4527,0.365,28,0.25
Completed,0.71,12,367,953,0.995,16,0.005
Completed,0.7,10,1121,4221,0.246,36,0.01
Completed,0.73,19,2522,295,0.611,24,0.025
Completed,0.67,11,4895,3687,0.767,1,0.005
Completed,0.71,14,1306,2105,0.399,38,0.001
Completed,0.71,11,1431,3506,0.848,40,0.005
Completed,0.72,15,4708,1963,0.482,2,0.01
Completed,0.65,9,2706,4213,0.14,25,0.1
Completed,0.68,9,496,4541,0.251,14,0.025
Completed,0.71,15,3147,1240,0.883,27,0.1
Completed,0.7,13,4270,2748,0.729,48,0.001
Completed,0.72,17,1931,1791,0.098,10,0.01
Completed,0.71,9,2296,3881,0.591,8,0.1
Completed,0.74,55,4020,345,0.208,45,0.005
Completed,0.7,10,3561,3174,0.429,29,0.05
Completed,0.69,10,274,2295,0.811,16,0.025
Completed,0.7,10,735,3080,0.057,34,0.001
Completed,0.71,16,3083,1459,0.672,21,0.25
Completed,0.7,10,4499,4873,0.956,6,0.05
Completed,0.72,24,1839,908,0.339,44,0.025
Completed,0.69,12,1731,2924,0.892,32,0.025
Completed,0.73,18,4392,1302,0.277,19,0.001
Completed,0.68,9,3034,4717,0.119,8,0.1
Completed,0.71,15,686,752,0.735,46,0.01
Completed,0.65,10,167,4037,0.491,4,0.025
Completed,0.73,25,3454,502,0.874,42,0.01
Completed,0.65,12,3971,3330,0.528,33,0.005
Completed,0.65,9,2247,2451,0.146,20,0.05
Completed,0.7,13,1961,4385,0.667,23,0.1
Completed,0.72,48,4299,1084,0.035,36,0.005
Completed,0.72,14,3274,2592,0.314,39,0.05
