Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.54,9,1525,5000,0.001,1,0.25
Completed,0.61,29,5000,1719,0.001,1,0.005
Completed,0.6,15,1065,2720,0.001,1,0.005
Completed,0.68,140,1682,228,0.001,1,0.005
Completed,0.63,30,1290,1205,0.001,1,0.001
Completed,0.61,32,1619,1460,0.001,1,0.25
Completed,0.55,12,4604,4401,0.999,50,0.005
Completed,0.57,11,1413,4118,0.999,1,0.05
Completed,0.7,114,4817,252,0.001,50,0.05
Completed,0.59,16,3107,2160,0.001,50,0.001
Completed,0.6,32,4180,1814,0.001,1,0.005
Completed,0.71,100,1284,356,0.999,50,0.1
Completed,0.53,10,1109,5000,0.999,1,0.005
Completed,0.56,13,3757,4162,0.999,1,0.005
Completed,0.6,32,5000,1664,0.001,50,0.1
Completed,0.73,153,1860,180,0.999,1,0.05
Completed,0.72,153,1935,165,0.001,1,0.1
Completed,0.67,70,1234,382,0.999,1,0.005
Completed,0.62,27,5000,2125,0.999,1,0.25
Completed,0.55,12,1015,4241,0.999,50,0.005
Completed,0.59,17,3197,2201,0.001,50,0.005
Completed,0.54,16,3639,4785,0.999,50,0.005
Completed,0.67,75,1288,395,0.999,50,0.1
Completed,0.58,16,3580,3174,0.999,1,0.005
Completed,0.67,68,3351,410,0.001,1,0.025
Completed,0.58,14,3875,3417,0.001,50,0.005
Completed,0.55,13,4291,4414,0.999,1,0.01
Completed,0.55,17,1373,3964,0.001,30,0.005
Completed,0.59,17,1086,2784,0.999,50,0.005
Completed,0.76,136,2836,65,0.001,1,0.25
Completed,0.57,19,4381,3501,0.001,50,0.005
Completed,0.58,14,4409,3268,0.001,50,0.005
Completed,0.56,10,4630,4002,0.001,1,0.005
Completed,0.52,7,1,4010,0.999,1,0.001
Completed,0.59,40,5000,1316,0.001,50,0.01
Completed,0.59,17,1411,2451,0.999,1,0.005
Completed,0.59,21,3287,2866,0.001,50,0.025
Completed,0.58,34,1115,807,0.001,1,0.25
Completed,0.6,59,4647,743,0.001,1,0.025
Completed,0.55,12,2577,3317,0.999,50,0.025
Completed,0.58,13,3567,3137,0.999,1,0.25
Completed,0.61,29,1686,1653,0.999,50,0.005
Completed,0.67,54,1242,531,0.999,50,0.005
Completed,0.56,13,4091,3664,0.001,50,0.005
Completed,0.61,32,3917,1664,0.001,50,0.1
Completed,0.71,109,4279,338,0.001,1,0.001
Completed,0.56,12,4095,3974,0.001,35,0.005
Completed,0.59,11,1218,3089,0.001,50,0.05
Completed,0.56,9,1310,4108,0.001,50,0.005
Completed,0.69,105,4228,265,0.001,1,0.005
Completed,0.69,68,4685,412,0.001,1,0.25
Completed,0.58,13,1010,2683,0.001,50,0.01
Completed,0.54,8,1,4926,0.999,50,0.25
Completed,0.52,6,1,4420,0.001,1,0.25
Completed,0.7,113,1480,257,0.999,1,0.005
Completed,0.66,66,1255,391,0.999,50,0.005
Completed,0.66,55,1234,413,0.999,1,0.1
Completed,0.68,69,3668,429,0.999,50,0.025
Completed,0.67,61,3627,426,0.001,1,0.05
Completed,0.54,11,3416,4878,0.999,1,0.05
Completed,0.55,24,4439,2548,0.999,50,0.005
Completed,0.59,8,90,1476,0.189,21,0.25
Completed,0.56,7,2058,3369,0.471,3,0.1
Completed,0.64,59,1604,501,0.532,41,0.1
Completed,0.58,12,2641,2239,0.292,15,0.005
Completed,0.53,9,1248,4970,0.75,36,0.001
Completed,0.67,89,4522,365,0.614,8,0.01
Completed,0.58,15,1867,3092,0.093,43,0.001
Completed,0.6,52,1969,853,0.905,2,0.01
Completed,0.59,13,4301,3267,0.428,49,0.05
Completed,0.53,9,177,3990,0.687,20,0.1
Completed,0.71,138,329,44,0.04,23,0.01
Completed,0.59,14,3284,2791,0.502,28,0.001
Completed,0.6,23,3865,2055,0.783,46,0.005
Completed,0.59,24,1375,1568,0.697,40,0.05
Completed,0.58,22,2880,1157,0.441,16,0.01
Completed,0.56,14,875,1831,0.417,45,0.01
Completed,0.62,48,4554,783,0.514,41,0.1
Completed,0.59,12,1599,3221,0.037,10,0.05
Completed,0.62,22,2083,333,0.973,47,0.05
Completed,0.58,17,4110,3085,0.453,4,0.1
Completed,0.58,15,3744,2384,0.234,24,0.01
Completed,0.61,35,3980,1633,0.836,1,0.025
Completed,0.51,8,2253,4365,0.362,50,0.005
Completed,0.59,17,1407,2082,0.675,7,0.01
Completed,0.6,14,738,2764,0.893,14,0.001
Completed,0.51,12,3105,3690,0.934,18,0.1
Completed,0.62,26,4751,1778,0.654,13,0.025
Completed,0.52,10,2198,1916,0.865,7,0.005
Completed,0.54,10,3915,4666,0.341,45,0.001
Completed,0.74,108,3237,177,0.122,27,0.25
Completed,0.57,13,572,2616,0.584,24,0.01
Completed,0.6,18,1882,2437,0.961,34,0.1
Completed,0.58,10,266,3034,0.743,40,0.025
Completed,0.61,11,396,1663,0.109,43,0.025
Completed,0.73,138,1305,140,0.64,20,0.025
Completed,0.6,18,4888,2730,0.162,31,0.001
Completed,0.59,14,2969,2113,0.381,50,0.1
Completed,0.71,80,788,209,0.482,16,0.001
Completed,0.58,13,2825,2623,0.944,35,0.25
Completed,0.54,10,1360,4635,0.201,9,0.1
Completed,0.58,17,2478,1732,0.762,49,0.25
Completed,0.62,30,3358,1009,0.007,22,0.001
Completed,0.54,11,3482,4958,0.642,25,0.005
Completed,0.66,74,4375,513,0.922,6,0.25
Completed,0.59,17,2685,1411,0.329,32,0.05
Completed,0.62,24,1174,1310,0.255,18,0.01
Completed,0.53,9,2596,4061,0.795,34,0.025
Completed,0.58,11,676,2014,0.454,3,0.05
Completed,0.59,14,1551,2520,0.236,21,0.05
Completed,0.6,18,2268,1038,0.797,36,0.01
Completed,0.58,17,3148,1839,0.058,9,0.025
Completed,0.56,8,505,4120,0.516,42,0.05
Completed,0.59,22,3613,2821,0.669,12,0.05
Completed,0.57,24,4164,2335,0.888,18,0.025
Completed,0.54,7,2145,4911,0.414,33,0.25
Completed,0.63,33,1691,1535,0.599,25,0.01
Completed,0.57,27,2573,734,0.356,45,0.005
Completed,0.58,12,1159,3309,0.818,6,0.1
Completed,0.6,33,1072,913,0.305,4,0.005
Completed,0.58,10,2777,3171,0.768,46,0.001
Completed,0.63,19,2611,1008,0.513,28,0.025
Completed,0.59,19,3675,2841,0.856,38,0.05
Completed,0.57,23,1939,1941,0.081,12,0.005
Completed,0.51,9,2335,4665,0.979,7,0.025
Completed,0.57,17,4411,3405,0.421,48,0.25
Completed,0.58,20,1225,1803,0.641,24,0.1
Completed,0.59,20,4179,2466,0.772,17,0.005
Completed,0.55,10,3064,3998,0.606,1,0.1
Completed,0.57,16,4224,2537,0.118,19,0.05
Completed,0.58,10,140,2263,0.819,43,0.005
Completed,0.58,9,999,3197,0.498,25,0.25
Completed,0.61,41,4619,1596,0.689,49,0.025
Completed,0.53,11,2167,3058,0.809,10,0.01
Completed,0.6,18,3468,2159,0.004,36,0.005
Completed,0.62,263,779,901,0.569,20,0.05
Completed,0.71,108,3995,243,0.938,14,0.1
Completed,0.6,23,1774,1504,0.38,30,0.005
Completed,0.59,12,2096,735,0.109,15,0.001
Completed,0.56,17,2907,2702,0.578,22,0.025
Completed,0.57,16,1479,2351,0.359,49,0.05
Completed,0.58,15,1370,2652,0.501,50,0.25
Completed,0.58,14,2998,2299,0.312,24,0.01
Completed,0.54,9,1154,4480,0.441,4,0.005
Completed,0.59,13,3384,3238,0.882,44,0.1
Completed,0.57,43,3624,791,0.062,39,0.01
Completed,0.59,13,4702,3026,0.318,29,0.25
Completed,0.59,17,935,2050,0.619,5,0.1
Completed,0.57,8,546,3606,0.192,35,0.05
Completed,0.6,29,3840,1457,0.995,11,0.01
Completed,0.72,148,1619,197,0.43,45,0.05
Completed,0.61,18,2659,1272,0.457,6,0.05
Completed,0.57,7,830,4101,0.291,22,0.005
Completed,0.55,17,36,414,0.759,11,0.05
Completed,0.54,47,4582,1082,0.64,4,0.01
Completed,0.58,15,3198,2614,0.988,14,0.025
Completed,0.52,10,2034,4892,0.861,43,0.001
Completed,0.71,114,3584,166,0.077,19,0.025
Completed,0.56,14,4967,3652,0.304,3,0.05
Completed,0.59,19,648,1424,0.51,28,0.001
Completed,0.58,13,412,2981,0.173,8,0.25
Completed,0.61,22,3955,2083,0.89,35,0.001
Completed,0.55,9,2564,4220,0.738,50,0.1
Completed,0.61,60,1800,821,0.449,25,0.01
Completed,0.54,13,1865,4804,0.709,47,0.01
Completed,0.72,63,2502,154,0.478,21,0.05
Completed,0.59,80,435,1397,0.919,37,0.005
Completed,0.58,14,674,2951,0.271,6,0.001
Completed,0.59,23,4944,1973,0.542,31,0.025
Completed,0.57,11,2721,3105,0.696,28,0.005
Completed,0.61,18,1644,2129,0.491,3,0.025
Completed,0.61,36,2792,780,0.402,48,0.005
Completed,0.58,20,3904,2920,0.22,33,0.1
Completed,0.57,11,870,3575,0.351,26,0.001
Completed,0.62,33,4764,1349,0.586,1,0.25
Completed,0.54,13,3649,4836,0.784,18,0.01
Completed,0.73,272,1987,110,0.029,41,0.05
Completed,0.54,14,2216,2659,0.911,40,0.01
Completed,0.57,17,3401,2387,0.151,15,0.05
Completed,0.56,17,4515,3921,0.471,5,0.05
Completed,0.6,39,1099,1147,0.717,32,0.005
Completed,0.59,9,3011,3328,0.535,46,0.25
Completed,0.62,23,1354,1725,0.278,22,0.025
Completed,0.6,15,1424,3276,0.612,21,0.005
Completed,0.61,19,2960,1675,0.326,44,0.001
Completed,0.58,19,1749,2874,0.649,2,0.05
Completed,0.53,12,2635,1897,0.414,26,0.01
Completed,0.56,12,4060,4132,0.215,42,0.025
Completed,0.59,24,327,656,0.971,16,0.1
Completed,0.49,9,715,4726,0.338,48,0.25
Completed,0.52,8,2373,4041,0.898,37,0.25
Completed,0.59,16,4672,2779,0.466,21,0.25
Completed,0.58,7,88,3365,0.089,15,0.001
Completed,0.59,31,4279,1840,0.848,41,0.01
Completed,0.58,14,4194,3161,0.012,39,0.005
Completed,0.56,12,193,1638,0.801,13,0.25
Completed,0.58,13,1210,2572,0.389,46,0.025
Completed,0.57,23,4425,2220,0.674,19,0.1
Completed,0.59,16,2282,962,0.241,35,0.005
Completed,0.69,52,804,276,0.552,50,0.025
Completed,0.57,44,3799,867,0.924,44,0.25
Completed,0.61,50,4215,722,0.295,45,0.025
Completed,0.57,14,3105,2938,0.085,35,0.005
Completed,0.58,22,1282,1962,0.853,11,0.25
Completed,0.59,12,1489,3038,0.008,13,0.025
Completed,0.58,17,2878,2062,0.805,37,0.01
Completed,0.48,11,962,4872,0.942,41,0.025
Completed,0.7,109,4656,223,0.245,15,0.005
Completed,0.57,12,3270,3632,0.376,6,0.25
Completed,0.6,16,2345,1485,0.686,31,0.05
Completed,0.51,9,2126,3874,0.258,26,0.25
Completed,0.59,34,3510,1021,0.555,2,0.005
Completed,0.59,25,4895,2634,0.816,17,0.001
Completed,0.58,12,742,2283,0.122,42,0.025
Completed,0.52,8,348,3217,0.693,23,0.001
Completed,0.69,104,1738,435,0.935,8,0.025
Completed,0.61,26,1147,1294,0.399,1,0.1
Completed,0.58,18,219,846,0.112,43,0.05
Completed,0.59,13,2308,1440,0.921,9,0.001
Completed,0.62,24,3761,1659,0.24,14,0.005
Completed,0.71,72,1697,400,0.672,30,0.025
Completed,0.57,13,1631,3388,0.472,47,0.01
Completed,0.53,16,2737,1863,0.715,21,0.005
Completed,0.61,26,514,625,0.15,37,0.25
Completed,0.52,8,908,4054,0.532,7,0.005
Completed,0.6,15,3597,2795,0.1,40,0.001
Completed,0.52,11,2017,2444,0.838,15,0.05
Completed,0.57,15,4489,3442,0.663,26,0.001
Completed,0.58,16,4881,2693,0.418,32,0.25
Completed,0.61,31,4021,1752,0.767,2,0.025
Completed,0.52,12,2596,4595,0.603,17,0.1
Completed,0.53,12,1787,4602,0.467,32,0.05
Completed,0.6,37,2580,501,0.72,6,0.001
Completed,0.59,15,4007,3341,0.9,16,0.001
Completed,0.57,11,752,2685,0.527,22,0.025
Completed,0.57,15,4866,2413,0.285,46,0.1
Completed,0.51,14,2174,1170,0.851,12,0.25
Completed,0.6,29,3222,1336,0.969,33,0.25
Completed,0.73,138,991,94,0.411,23,0.025
Completed,0.57,20,1557,1996,0.601,27,0.01
Completed,0.58,12,1292,3004,0.26,28,0.25
Completed,0.57,12,844,2583,0.495,9,0.001
Completed,0.59,23,4772,2310,0.692,34,0.1
Completed,0.57,16,3701,3842,0.936,50,0.05
Completed,0.56,42,1916,1068,0.127,24,0.005
Completed,0.52,9,2322,3654,0.805,20,0.25
Completed,0.62,26,3316,1429,0.009,45,0.1
Completed,0.71,104,1249,186,0.566,11,0.005
Completed,0.58,47,4155,860,0.942,4,0.25
Completed,0.58,13,3077,2997,0.685,13,0.001
Completed,0.59,17,1307,2098,0.377,40,0.05
Completed,0.58,17,1549,2901,0.733,41,0.005
Completed,0.62,15,127,744,0.895,31,0.1
Completed,0.72,772,4632,87,0.518,36,0.005
Completed,0.58,21,3205,3574,0.852,47,0.025
Completed,0.55,14,2412,1347,0.085,22,0.001
Completed,0.61,31,3454,1159,0.204,49,0.1
Completed,0.62,19,1092,1553,0.623,14,0.05
Completed,0.62,26,4312,2129,0.992,20,0.025
Completed,0.54,9,2921,4367,0.628,10,0.1
Completed,0.59,45,1464,892,0.435,36,0.01
Completed,0.57,10,1392,4111,0.705,38,0.025
Completed,0.61,42,2972,635,0.482,12,0.05
Completed,0.57,18,4084,2870,0.148,22,0.005
Completed,0.56,10,1139,3450,0.266,16,0.01
Completed,0.6,48,4477,1301,0.547,40,0.1
Completed,0.59,14,3611,2455,0.232,27,0.001
Completed,0.62,30,910,1196,0.665,17,0.05
Completed,0.49,7,522,4637,0.017,48,0.05
Completed,0.56,10,2752,3394,0.582,7,0.005
Completed,0.6,25,1632,1872,0.355,33,0.001
Completed,0.58,14,3759,3248,0.122,3,0.001
Completed,0.58,15,607,1646,0.815,27,0.25
Completed,0.57,14,4374,3495,0.225,48,0.25
Completed,0.6,13,1030,2824,0.348,42,0.05
Completed,0.57,28,4607,1927,0.59,17,0.025
Completed,0.55,10,3182,4064,0.788,2,0.001
Completed,0.59,23,2452,665,0.025,26,0.1
Completed,0.62,19,3558,1831,0.156,6,0.25
Completed,0.62,35,634,570,0.713,41,0.25
Completed,0.59,41,3969,1238,0.84,47,0.05
Completed,0.58,11,2542,2770,0.538,37,0.025
Completed,0.59,16,1826,2496,0.275,13,0.005
Completed,0.58,15,1840,3129,0.506,34,0.005
Completed,0.57,27,2526,1605,0.307,9,0.05
Completed,0.63,36,452,366,0.872,49,0.1
Completed,0.59,48,4928,953,0.742,43,0.01
Completed,0.54,8,2478,4960,0.755,4,0.05
Completed,0.56,12,4542,3701,0.314,38,0.001
Completed,0.53,11,1901,4557,0.902,46,0.005
Completed,0.6,13,4827,3318,0.461,12,0.05
Completed,0.59,16,791,1794,0.726,37,0.1
Completed,0.58,20,3812,2376,0.845,32,0.05
Completed,0.57,20,1579,2503,0.615,11,0.05
Completed,0.61,13,2807,2230,0.322,35,0.005
Completed,0.58,14,3663,3172,0.984,5,0.1
Completed,0.62,27,1972,1569,0.203,29,0.025
Completed,0.55,8,2191,4334,0.865,27,0.025
Completed,0.59,31,3424,936,0.072,3,0.05
Completed,0.58,14,4502,3076,0.3,18,0.001
Completed,0.6,15,1116,2177,0.513,44,0.25
Completed,0.6,28,4107,1505,0.885,50,0.01
Completed,0.53,9,3036,4993,0.735,34,0.05
Completed,0.69,76,1330,266,0.452,10,0.001
Completed,0.61,35,1752,1328,0.856,20,0.005
Completed,0.61,21,2652,1032,0.364,39,0.001
Completed,0.57,18,4034,2623,0.016,30,0.01
Completed,0.58,12,350,2272,0.797,4,0.005
Completed,0.58,9,740,3208,0.384,36,0.25
Completed,0.54,12,3507,4466,0.949,21,0.005
Completed,0.59,11,2347,3030,0.823,50,0.01
Completed,0.58,14,3268,2053,0.114,25,0.05
Completed,0.61,29,959,812,0.547,35,0.001
Completed,0.71,111,4264,234,0.927,28,0.1
Completed,0.62,35,1487,1473,0.487,19,0.25
Completed,0.59,25,3103,1378,0.41,41,0.1
Completed,0.56,10,1187,4188,0.343,33,0.001
Completed,0.6,18,3339,2949,0.776,23,0.25
Completed,0.61,10,2296,1973,0.037,48,0.025
Completed,0.68,44,571,285,0.368,11,0.05
Completed,0.58,14,3738,3094,0.381,16,0.025
Completed,0.59,25,1880,2118,0.681,40,0.005
Completed,0.59,16,4427,3150,0.819,1,0.05
Completed,0.6,24,1207,1627,0.119,27,0.005
Completed,0.58,24,4192,2212,0.499,33,0.005
Completed,0.63,35,1265,970,0.931,24,0.25
Completed,0.58,28,2853,1177,0.979,49,0.001
Completed,0.58,20,4282,2790,0.641,34,0.01
Completed,0.49,8,86,2439,0.422,9,0.25
Completed,0.57,13,946,3373,0.771,29,0.01
Completed,0.59,24,4669,1849,0.041,2,0.005
Completed,0.59,29,2370,591,0.607,43,0.001
Completed,0.56,23,3496,1905,0.729,14,0.05
Completed,0.56,13,4918,4123,0.89,4,0.25
Completed,0.52,7,325,4716,0.522,10,0.025
Completed,0.54,11,4583,4527,0.869,23,0.01
Completed,0.68,56,1050,424,0.069,49,0.25
Completed,0.53,8,39,3863,0.746,17,0.005
Completed,0.58,14,2963,2605,0.18,26,0.25
Completed,0.57,21,1422,2331,0.882,2,0.005
Completed,0.57,15,1356,2670,0.228,3,0.05
Completed,0.59,11,3403,3337,0.359,9,0.001
Completed,0.61,47,3653,772,0.709,11,0.25
Completed,0.58,20,4762,2928,0.919,20,0.025
Completed,0.57,13,873,2030,0.143,45,0.01
Completed,0.56,8,481,3586,0.543,13,0.25
Completed,0.64,27,3906,1360,0.27,39,0.01
Completed,0.57,12,1642,3675,0.004,22,0.05
Completed,0.58,17,2723,1525,0.808,47,0.005
Completed,0.54,11,3796,4932,0.57,38,0.001
Completed,0.61,20,1372,1707,0.988,31,0.001
Completed,0.6,12,1477,3296,0.152,30,0.001
Completed,0.53,16,53,511,0.47,39,0.01
Completed,0.6,13,3140,2711,0.278,36,0.05
Completed,0.54,10,2493,2360,0.534,10,0.1
Completed,0.74,135,3517,146,0.661,35,0.005
Completed,0.59,160,671,1405,0.221,25,0.25
Completed,0.58,12,439,2962,0.586,43,0.001
Completed,0.59,26,3927,1984,0.352,19,0.1
Completed,0.59,61,1863,724,0.784,28,0.05
Completed,0.7,62,2568,175,0.751,31,0.1
Completed,0.56,15,3953,3643,0.62,41,0.01
Completed,0.57,13,415,1415,0.318,15,0.025
Completed,0.59,12,645,2969,0.996,47,0.1
Completed,0.61,21,4969,2072,0.191,21,0.25
Completed,0.62,20,3195,1664,0.502,8,0.1
Completed,0.61,37,3674,1281,0.649,44,0.025
Completed,0.57,10,594,4090,0.599,33,0.1
Completed,0.63,53,3771,692,0.339,10,0.025
Completed,0.57,10,2661,2852,0.033,25,0.005
Completed,0.61,22,1706,1953,0.779,50,0.05
Completed,0.63,28,2766,799,0.861,1,0.005
Completed,0.59,14,3841,3017,0.509,17,0.01
Completed,0.57,11,543,2041,0.304,41,0.001
Completed,0.57,13,938,3595,0.889,23,0.01
Completed,0.6,28,4700,1446,0.173,48,0.001
Completed,0.57,16,2008,207,0.739,7,0.25
Completed,0.57,18,3388,2288,0.611,37,0.025
Completed,0.6,33,1157,1050,0.054,22,0.1
Completed,0.67,62,4071,464,0.422,16,0.025
Completed,0.58,10,2995,3229,0.2,5,0.01
Completed,0.6,19,387,909,0.262,32,0.25
Completed,0.7,109,4856,254,0.139,26,0.05
Completed,0.61,11,2164,1493,0.697,16,0.1
Completed,0.54,8,2384,3786,0.36,15,0.25
Completed,0.61,33,3231,1013,0.577,41,0.01
Completed,0.59,18,4616,2526,0.801,30,0.1
Completed,0.52,9,138,3188,0.674,37,0.005
Completed,0.61,25,4228,1587,0.388,12,0.25
Completed,0.69,77,1528,345,0.946,47,0.025
Completed,0.54,9,1320,4654,0.164,46,0.01
Completed,0.64,43,3066,553,0.898,19,0.1
Completed,0.58,15,4175,3415,0.722,11,0.025
Completed,0.6,15,1223,2747,0.849,5,0.25
Completed,0.59,16,4414,2474,0.089,29,0.025
Completed,0.57,15,2338,1216,0.529,14,0.001
Completed,0.56,14,1943,3506,0.413,18,0.05
Completed,0.57,15,1037,2887,0.809,48,0.005
Completed,0.65,53,1104,393,0.315,50,0.25
Completed,0.54,10,1666,4765,0.097,31,0.1
Completed,0.57,12,2150,1369,0.909,14,0.001
Completed,0.56,14,4199,3965,0.384,37,0.25
Completed,0.56,42,3657,881,0.166,44,0.025
Completed,0.55,10,510,2179,0.021,11,0.001
Completed,0.54,10,3183,4442,0.561,41,0.025
Completed,0.55,10,2342,2664,0.301,17,0.1
Completed,0.59,13,1778,3049,0.111,48,0.005
Completed,0.6,12,2610,2151,0.827,23,0.01
Completed,0.56,10,3998,4308,0.551,8,0.05
Completed,0.57,11,852,3591,0.977,35,0.25
Completed,0.56,10,2895,4089,0.876,6,0.05
Completed,0.57,12,1270,3640,0.137,26,0.005
Completed,0.56,18,3804,2566,0.344,32,0.005
Completed,0.54,11,460,4539,0.603,12,0.001
Completed,0.55,13,1946,3785,0.466,16,0.025
Completed,0.54,11,4378,4860,0.055,22,0.1
Completed,0.55,15,983,2376,0.374,38,0.025
Completed,0.51,10,2710,4792,0.832,13,0.25
Completed,0.63,29,3476,1264,0.146,32,0.001
Completed,0.53,8,2444,4490,0.259,5,0.025
Completed,0.56,10,4974,4313,0.222,11,0.1
Completed,0.54,10,4706,4502,0.15,44,0.05
Completed,0.63,25,744,938,0.399,33,0.001
Completed,0.56,9,1481,4218,0.18,38,0.01
Completed,0.56,14,3680,3897,0.73,30,0.01
Completed,0.67,59,4095,637,0.947,48,0.001
Completed,0.57,18,4589,2920,0.011,10,0.025
Completed,0.57,15,4467,3435,0.11,39,0.01
Completed,0.56,12,968,3845,0.869,19,0.25
Completed,0.52,8,144,4823,0.693,27,0.005
Completed,0.57,18,597,1106,0.081,30,0.25
Completed,0.56,12,3252,3525,0.618,21,0.001
Completed,0.54,11,919,4390,0.921,2,0.01
Completed,0.57,32,4949,1908,0.726,43,0.25
Completed,0.56,10,3871,4147,0.288,2,0.005
Completed,0.5,8,374,3737,0.544,29,0.01
Completed,0.53,10,211,2212,0.183,26,0.025
Completed,0.55,7,2013,2946,0.402,46,0.01
Completed,0.63,56,1803,688,0.588,11,0.001
Completed,0.55,14,4658,3797,0.076,27,0.001
Completed,0.63,30,4452,1362,0.549,28,0.25
Completed,0.56,12,1780,3934,0.025,23,0.05
Completed,0.54,9,4232,4694,0.488,17,0.01
Completed,0.66,67,3543,464,0.207,11,0.005
Completed,0.55,11,3373,4254,0.566,8,0.01
Completed,0.64,32,3779,1214,0.848,13,0.05
Completed,0.55,7,2374,3493,0.327,37,0.001
Completed,0.56,12,1773,3782,0.3,2,0.005
Completed,0.53,10,3016,4610,0.995,48,0.025
Completed,0.69,145,4838,236,0.714,29,0.1
Completed,0.57,19,4002,3633,0.276,15,0.25
Completed,0.56,12,1,558,0.133,38,0.001
Completed,0.63,39,1323,1224,0.331,27,0.001
Completed,0.55,13,1525,3775,0.559,28,0.001
Completed,0.64,31,2841,1003,0.254,2,0.025
Completed,0.54,13,3229,4439,0.931,34,0.001
Completed,0.64,38,2386,336,0.132,9,0.1
Completed,0.56,10,4859,4299,0.368,45,0.1
Completed,0.54,6,389,4969,0.249,38,0.05
Completed,0.52,10,2612,3731,0.682,4,0.01
Completed,0.5,8,2769,4845,0.632,20,0.25
Completed,0.56,13,1709,3498,0.73,31,0.001
Completed,0.54,10,3773,4757,0.172,16,0.05
Completed,0.66,48,4787,704,0.522,46,0.01
Completed,0.67,47,3299,564,0.208,33,0.001
Completed,0.56,9,207,2739,0.041,42,0.1
Completed,0.56,15,4069,3890,0.068,9,0.001
Completed,0.64,17,297,1039,0.869,34,0.025
Completed,0.68,73,4463,456,0.746,27,0.05
Completed,0.51,10,2230,1715,0.181,18,0.01
Completed,0.55,7,2010,4268,0.751,13,0.005
Completed,0.55,15,3929,3544,0.144,13,0.25
Completed,0.56,10,3519,4211,0.828,41,0.05
Completed,0.53,10,2492,3285,0.958,17,0.05
Completed,0.56,16,3144,1761,0.229,42,0.25
Completed,0.53,9,4568,4546,0.393,26,0.005
Completed,0.68,51,1069,523,0.669,2,0.001
Completed,0.53,6,50,3961,0.021,32,0.01
Completed,0.56,52,4335,1109,0.792,8,0.1
Completed,0.54,9,4350,4515,0.054,36,0.025
Completed,0.56,13,1054,3855,0.423,30,0.1
Completed,0.55,13,2439,2340,0.199,39,0.25
Completed,0.56,14,1593,4178,0.661,23,0.25
Completed,0.55,14,484,2021,0.966,7,0.025
Completed,0.51,6,244,4586,0.102,12,0.01
Completed,0.68,86,4124,485,0.835,37,0.005
Completed,0.53,9,2855,4622,0.53,31,0.1
Completed,0.64,53,1509,600,0.283,6,0.25
Completed,0.54,11,1269,4401,0.578,5,0.01
Completed,0.67,64,3117,377,0.36,29,0.25
Completed,0.55,14,3354,3813,0.946,11,0.01
Completed,0.56,14,1877,3683,0.827,34,0.1
Completed,0.64,27,3740,1534,0.111,10,0.001
Completed,0.54,11,4810,4924,0.262,24,0.05
Completed,0.54,7,569,4345,0.139,18,0.01
Completed,0.54,8,2648,4458,0.127,32,0.05
Completed,0.76,311,4921,78,0.599,23,0.025
Completed,0.56,13,3494,3465,0.779,8,0.025
Completed,0.52,10,2144,1317,0.034,32,0.01
Completed,0.65,28,3245,1188,0.164,13,0.025
Completed,0.55,13,944,2428,0.721,47,0.01
Completed,0.55,11,4266,4280,0.566,47,0.1
Completed,0.55,12,98,803,0.372,21,0.005
Completed,0.65,25,4036,1693,0.495,49,0.01
Completed,0.53,11,2690,4502,0.39,4,0.01
Completed,0.54,12,3852,4648,0.912,12,0.025
Completed,0.56,131,4709,1202,0.28,30,0.025
Completed,0.53,7,2257,4701,0.223,16,0.005
Completed,0.56,7,170,4200,0.518,20,0.01
Completed,0.56,13,3441,3945,0.087,38,0.005
Completed,0.55,8,2414,3562,0.218,7,0.1
Completed,0.53,11,4646,4821,0.651,48,0.005
Completed,0.64,45,4256,757,0.035,17,0.001
Completed,0.55,12,4147,4246,0.826,19,0.025
Completed,0.56,10,3306,3667,0.141,35,0.025
Completed,0.56,20,4780,2590,0.575,44,0.05
Completed,0.56,13,856,2317,0.362,21,0.001
Completed,0.56,9,624,3260,0.948,38,0.1
Completed,0.53,8,2182,3931,0.983,23,0.001
Completed,0.55,13,753,2419,0.645,8,0.01
Completed,0.55,8,367,3353,0.046,26,0.05
Completed,0.68,57,1788,493,0.334,42,0.25
Completed,0.54,10,357,1739,0.162,40,0.005
Completed,0.55,10,4386,4914,0.371,35,0.01
Completed,0.55,7,232,4257,0.245,29,0.01
Completed,0.56,16,2816,2003,0.454,15,0.25
Completed,0.56,9,4241,4143,0.168,6,0.025
Completed,0.53,9,982,4813,0.295,13,0.1
Completed,0.54,9,3362,4688,0.832,31,0.001
Completed,0.78,100,2256,40,0.106,6,0.1
Completed,0.55,13,2027,2808,0.955,1,0.1
Completed,0.56,14,4725,4046,0.398,42,0.1
Completed,0.64,56,3865,612,0.796,24,0.1
Completed,0.54,11,1683,4509,0.555,44,0.025
Completed,0.64,38,2682,408,0.258,18,0.005
Completed,0.55,16,3544,2546,0.878,28,0.025
Completed,0.54,8,2072,2195,0.185,2,0.25
Completed,0.68,65,3159,311,0.058,30,0.01
Completed,0.52,6,76,3107,0.195,45,0.005
Completed,0.5,11,283,1893,0.915,46,0.001
Completed,0.54,10,2057,3432,0.907,30,0.1
Completed,0.54,9,4982,4672,0.474,15,0.05
Completed,0.51,102,397,4011,0.098,21,0.25
Completed,0.55,9,3916,4389,0.065,25,0.25
